"34,36,33,35",18,36,0.077,3
"25,24",1,"25,24",0.034,4
"15,14,16",10,16,0.176,4
44,16,,0.136,4
"15,14",4,,0.11,4
45,9,45,0.14,5
"25,24,26",13,,0.094,5
"24,25",19,25,0.049,5
24,4,24,0.123,5
"25,24",10,25,0.129,5
"44,45",17,"44,45",0.078,5
44,14,,0.022,6
"15,14,16",8,15,0.016,6
"45,44,46",19,46,0.179,6
"24,26,25",7,,0.067,7
"14,15",3,,0.077,7
"4,5",8,5,0.061,7
"4,5,6",19,,0.094,7
"25,24",6,"25,24",0.122,7
"4,5",17,"4,5",0.115,7
"34,35,36",1229,"34,35",0.038,7
"35,34,33,36",8,,0.008,7
"34,35,36",9,34,0.068,7
"36,35",1175,,0.139,8
"46,45,43,44",2,,0.046,8
"14,16",9,,0.13,8
"4,5,6",11,6,0.119,8
"44,45",10,"44,45",0.113,8
"15,14",2,,0.081,8
"45,44",1002,44,0.058,8
"5,3,4",1,3,0.182,8
"5,4,3",11,4,0.173,8
"24,25",4,"25,24",0.094,8
"15,14,13",20,14,0.042,8
"36,35",1,36,0.179,8
"45,44",10,44,0.104,9
"36,32,35,34,33",2,"32,33",0.063,9
14,10,14,0.171,9
"24,25",10,"24,25",0.015,9
"24,25",19,24,0.116,9
"25,24,26",14,,0.042,9
"14,12,15",14,"12,14",0.105,9
"5,4",11,"5,4",0.028,9
"14,15",14,,0.015,9
"14,15,16",15,,0.144,9
"45,44",3,44,0.015,9
"35,36,34",10,,0.044,9
"35,34,36",9,34,0.131,9
"6,4,5",12,"6,5",0.087,9
"44,45,43",2,,0.037,9
"35,37,34",7,,0.162,10
"4,5,3,6",18,,0.181,10
"45,44,43,46",18,45,0.11,10
"4,6",18,6,0.181,10
24,3,,0.15,10
"15,14,16",11,16,0.101,10
"14,15",5,,0.006,10
"15,14,13",18,14,0.003,11
15,7,15,0.072,11
"5,4,6",2,5,0.169,11
"42,44",18,,0.025,11
"24,25",3,25,0.095,11
24,3,,0.062,11
"33,34,35",1157,"33,35",0.146,11
"24,25",7,24,0.134,11
"3,4,5",10,"5,4",0.123,11
"45,44",2,,0.049,11
"34,35,36,33",7,"35,36",0.19,11
"5,4",17,"4,5",0.055,11
"4,5",5,5,0.153,11
24,9,,0.151,11
"4,5,6,3",2,5,0.118,11
"44,45",19,,0.164,11
"26,24,25",20,"26,25",0.19,11
15,9,15,0.065,11
"25,24",2,,0.101,11
"44,45,43",1136,,0.111,12
"14,13,15",12,"15,14",0.184,12
"24,26,25",16,,0.046,12
"45,44,46",6,"45,44",0.149,12
"4,5",9,"5,4",0.096,12
"4,5",8,,0.147,12
"45,44,43",13,43,0.161,12
