"34,33,35,37,32,36",2,"33,32",0.023,4
"4,9,6,5,7",14,9,0.004,4
35,15,35,0.105,5
"24,22",13,24,0.039,5
"43,47,44,48,46",7,,0.042,5
"43,45",3,"43,45",0.012,5
"33,34,32,35",14,33,0.093,6
"44,47,43,45",5,45,0.052,6
"14,13,17,15",12,"14,13",0.12,6
"14,16,13",19,,0.127,6
43,10,43,0.197,6
"34,36,32,37,39,35",13,"32,39",0.176,6
"30,34,37,35,36,33",8,"37,35",0.111,6
"25,24,26,28",31,26,0.184,6
13,2,,0.166,6
"23,24,22",17,22,0.134,7
"43,44,42,45",19,"42,43",0.057,7
25,5,25,0.115,7
"24,25,26",8,"24,25",0.182,7
"32,36",2,36,0.123,7
"6,3,4,0",15,,0.151,7
"14,15",1,"15,14",0.166,7
"5,4,2,1",14,"1,4",0.16,7
"25,24,22",3,24,0.009,7
"24,25,26,23,22",37,26,0.186,7
"44,46,45,43,47",19,46,0.13,7
"22,23,25",15,,0.135,8
"44,45,43,42,46",15,,0.004,8
"14,13,15",12,,0.017,8
"44,45,47,43",12,,0.072,8
"14,12,16,15,13",13,"14,15",0.087,8
"17,16,14,15",34,,0.022,8
"14,13,18,12,15,16",9,,0.143,8
25,18,25,0.138,8
"15,13,14,17,18",17,,0.109,8
"14,15,16,12",1,16,0.037,9
13,17,13,0.112,9
"44,42,46,45",15,44,0.087,9
"14,15",9,15,0.16,9
"4,6,0,5",12,6,0.012,9
"44,45,41",3,,0.065,9
"15,14,13,19",8,"15,13",0.065,9
"13,15,12,14",11,"12,15",0.1,9
"34,36,35,32,33",16,34,0.078,9
"24,25,23,26",12,"24,26",0.154,9
"46,45,44",17,,0.168,9
"14,12,17,16",8,12,0.18,9
"14,15,13",4,15,0.193,9
"44,42,43,45,49",18,"45,42",0.198,9
"5,4,6",5,,0.069,9
"8,4,5",6,,0.186,9
"3,7,4,6",9,4,0.028,9
"15,14,16",37,"16,14",0.072,9
"34,35",20,35,0.045,9
33,18,33,0.179,9
"34,35,33,38",18,,0.127,9
"30,35,36,34,33",13,,0.076,10
"2,3,5,6,4,7",11,"6,5",0.13,10
"26,23,21,24,27,25",18,21,0.044,10
"24,25,20",6,,0.167,10
"42,48,45,41,43,44",8,48,0.012,10
"25,24",7,"25,24",0.159,10
"41,43,44,45,46",8,43,0.181,10
"16,13,14,15",12,,0.072,10
"8,5,4,3",5,3,0.008,10
34,12,34,0.105,10
"4,2,5",19,,0.038,10
"13,14,15,12,17",5,"12,15",0.004,10
"1,6,5,0,4,3",14,"4,5",0.181,10
"23,26,28",4,"23,28",0.071,11
"44,45,46",10,"45,46",0.095,11
"26,23,27,24",14,,0.144,11
"14,18",5,,0.002,11
"6,4,5,9",15,6,0.054,11
"27,25",4,,0.174,11
13,17,,0.175,11
"45,44,46,43",14,,0.128,12
"19,15",3,"15,19",0.081,12
"44,42,45",14,,0.108,12
"34,35,37,36",34,36,0.007,12
13,15,13,0.151,12
"13,15,17,14",9,"13,15",0.072,12
"14,17,13",14,17,0.169,12
"23,26,25,24",4,"23,26",0.168,12
"4,1",4,,0.021,12
35,3,35,0.155,12
"33,36,34,32,35",14,,0.148,12
"5,4,3,2",9,,0.036,13
"24,22,25",3,,0.175,13
"36,33,39,34,35,37",10,,0.166,13
"3,9,4",17,9,0.154,13
"23,24,29,25,27,21,26",4,"29,23",0.099,13
"15,13,14,16",17,"14,15",0.096,14
"24,25,22",10,"24,25",0.022,14
"27,26,25,24",16,"24,26",0.003,15
"44,40,43,42,41",5,44,0.099,16
46,7,,0.041,16
4,16,,0.166,16
"35,33,34,36",4,,0.064,17
"34,36,35,32,33",33,"34,35",0.034,19
"3,4,5",8,,0.043,22
"44,42",17,42,0.047,22
"45,41,44,47,43",18,45,0.05,23
"45,44,46,43,48",4,"43,48",0.11,24
"34,36,35,33",15,"34,35",0.064,24
45,19,,0.006,24
"46,45,44",3,46,0.003,24
"34,35,32,33",5,33,0.174,25
"44,45",3,45,0.181,26
"4,2,5,6",19,"2,4",0.144,26
"45,44,47,41",12,47,0.176,26
"14,17,15,13,16",18,"13,14",0.078,26
"5,2,3,4,6",5,,0.135,26
35,6,35,0.148,26
"6,4,7,3",3,"4,6",0.026,26
"44,45",4,"45,44",0.067,27
"15,16,14",13,"15,16",0.032,27
"44,46,45,42",17,,0.088,27
"45,44,46,40,42",14,"46,45",0.108,27
"1,5",19,5,0.157,27
"16,13,18,15,14",11,15,0.044,27
"6,7,5",13,,0.102,27
45,20,45,0.004,27
"23,24,28,26",6,,0.077,27
"4,7",9,7,0.135,27
"41,45,44,43",20,43,0.17,27
"4,2,5",11,"2,5",0.198,27
"24,23,25,26",13,26,0.119,27
"6,4,5,1",14,"4,5",0.162,28
"4,3,2,5",18,5,0.162,28
"45,44,43",6,"43,45",0.136,28
"35,34,31,30,32,36,33",4,"32,36",0.19,28
"23,24,25",9,"24,23",0.15,28
"6,5,4",17,"5,4",0.014,28
"3,4,5,9",5,"9,5",0.19,28
"46,45,43,44",11,,0.029,28
"25,24,26",10,,0.068,28
"42,44",13,,0.037,28
"34,35,39",18,,0.016,28
"35,36,34,38",11,,0.075,28
"26,21,25,29,24",11,,0.024,28
"14,15,13",17,"14,15",0.0,29
"13,15,14,16",5,14,0.076,29
"26,24,25,23",8,"25,23",0.158,29
"48,46,47,43",2,"48,43",0.122,29
"25,26,23,24",15,"25,24",0.177,29
"24,25,26",6,26,0.022,29
45,17,45,0.09,29
"35,34,38,37",6,38,0.069,29
"4,7,6,5",10,6,0.136,29
"3,4,5,1",14,4,0.061,30
27,1,,0.072,30
"35,34,36,33,37",2,,0.147,30
25,18,,0.142,30
"45,46,48,44,40,43",11,,0.009,30
"24,25,27",19,27,0.037,30
"25,24,21,22,23,27",9,"21,27",0.146,30
"48,44,45,40,42,43",10,"40,45",0.097,30
"35,34,38,33,36",10,33,0.128,30
"45,44,43,46,48",17,45,0.002,30
"35,37,32,31",8,"37,35",0.177,30
"40,41,44,45,47,43",2,,0.14,30
"32,35,34,36,33,38",15,"35,36",0.113,30
"34,36",17,"36,34",0.147,30
5,11,5,0.089,31
"46,42,43,45,44,40",17,"40,43",0.002,31
34,9,34,0.178,31
5,13,5,0.092,31
15,12,15,0.113,31
43,11,43,0.046,31
"34,33,35",9,"35,33",0.036,31
"45,44,43",3,"45,44",0.007,31
5,6,,0.165,31
4,17,4,0.128,32
"27,24",11,"27,24",0.057,32
"46,45,42,43,44",4,42,0.131,32
"17,13,15",3,"13,17",0.063,32
"25,20,23,26,24",9,,0.175,32
47,10,47,0.105,32
"35,36",20,,0.175,32
"35,38,34,37,33",8,"33,34",0.013,33
"4,7,5,3,6",11,"5,7",0.096,33
"5,6,3,2,4",12,,0.09,33
"42,44,46,43,45",12,,0.144,33
"45,44,46",18,"46,45",0.058,33
"34,35,37,36",18,35,0.152,33
"46,48",16,"46,48",0.066,33
"41,45,44,43,46",20,,0.044,33
24,14,,0.032,33
"24,25,26",11,26,0.077,34
43,17,43,0.014,34
"15,14,12",18,"12,14",0.186,34
"6,5,0,4",12,"6,0",0.001,34
"25,24,26",3,,0.095,35
"36,35,34,37,33",5,,0.05,35
"45,47",6,47,0.131,36
"2,3,4,5,6,7",17,"5,3",0.172,36
"21,26,27,24,25",9,,0.088,36
22,7,22,0.116,36
"25,26,24,23",11,,0.129,36
"15,16,14,19,17,13",3,14,0.093,43
4,15,4,0.152,43
"44,45,43,47",7,"47,45",0.188,44
13,6,13,0.041,44
"26,23,25,24",7,25,0.172,44
"36,33,34,35,37",11,,0.151,45
"13,18,15,11,14,17",9,"15,14",0.148,45
44,6,44,0.189,45
"11,15,14,16",15,16,0.18,45
"6,4,5,3,0",5,6,0.138,46
24,4,,0.172,46
"35,36,34,33,37",17,37,0.068,46
"25,24,26,21",16,,0.186,46
"4,6,5,2",20,6,0.015,46
"46,43,45,48",5,,0.135,46
"32,39,33,35,34",19,,0.13,47
"26,23,29,27,22,24,25",15,,0.13,47
"46,43,47,45,41",9,"43,46",0.026,47
"4,5,3",13,"4,3",0.073,47
"26,27,24,23,25",2,"27,26",0.086,47
"45,44,46,47",16,47,0.038,48
"34,35,37,33,32",6,,0.178,48
"16,18,15,14,12",17,"15,18",0.187,48
"7,6,4,1,2,5",6,"4,7",0.134,48
"14,11,13,15",13,"14,11",0.186,48
"31,34,38",16,,0.061,48
24,7,24,0.192,48
"24,22,26,23,20,28",7,,0.089,48
"45,46,44",15,,0.148,48
"26,24,25,23",11,,0.161,48
"44,45",11,44,0.073,49
"4,3,5",18,"4,5",0.168,49
"44,43,45,46",12,"45,44",0.108,49
"24,23,25,26,27",20,"27,25",0.151,49
"44,42,45,46,43",5,,0.083,49
"24,25,27,26,23",20,,0.04,49
36,7,36,0.103,49
"4,5,6,2",4,,0.088,49
"41,42,44,45,47,40,46",15,,0.074,49
46,14,,0.009,49
"4,5,2",2,,0.192,49
"38,35",10,"35,38",0.127,49
14,13,14,0.073,49
"34,35,36",17,"34,35",0.027,50
"29,25,23,21",15,"25,21",0.085,50
"4,3,6,0,7,9,5",19,3,0.002,50
"15,17,13,14,16",15,17,0.182,50
"5,8,6,4",7,,0.181,50
"45,44,46,41,48",16,,0.035,50
"34,35,39,33",10,,0.139,50
"35,32,34,37",18,35,0.094,50
"44,48,46,43,45",3,,0.011,50
"14,18,15,16,12,13",1,,0.062,50
"27,21,25",2,25,0.114,50
16,12,16,0.153,50
"36,34,35,38",3,,0.039,50
"23,24,25,22",1,"24,25",0.135,50
"25,24,26,21,23",7,"24,23",0.099,50
"46,43,44,45",2,,0.042,51
"33,35",7,"33,35",0.153,51
"6,4,5",13,,0.094,51
"45,41,43,44,46",7,43,0.187,51
"4,6,8,5,3",11,,0.121,51
"35,34,37",19,34,0.107,51
"45,44,43,42,48",2,"45,44",0.152,52
"14,15,13",3,,0.141,52
"45,43,46,44",11,,0.035,52
"45,47,44,43,46",6,,0.143,52
"46,42,45,44,43",9,45,0.121,52
"15,11,16",15,,0.066,52
"45,44,48,43",1,"48,43",0.171,52
"45,46,47,44",15,"45,44",0.088,52
"41,44,45,46",7,,0.088,52
"44,41",11,41,0.034,53
"13,16",10,13,0.015,53
"44,45,46,47",8,44,0.092,53
"16,17,11,15,13,14",8,"11,15",0.044,53
"14,11,15",2,15,0.037,53
"39,34,36,35,37",18,"39,36",0.137,53
"35,34,36",13,,0.099,53
45,6,,0.051,53
"44,45,43,46",8,"45,43",0.075,53
"34,35",19,35,0.023,53
"15,13",3,,0.187,53
"21,25,26,24,23,27,28",5,21,0.188,53
"25,24",4,24,0.086,53
"42,44,45",18,,0.017,54
33,1,33,0.16,54
"24,22,25,26,23",17,24,0.157,54
"14,15,16,13,17",2,,0.106,54
"15,16,14,13",20,,0.001,54
"15,14,16",10,"16,15",0.086,55
"5,4,6",10,"5,4",0.067,55
"24,27,25,21,28",7,"25,21",0.167,55
"4,6,3,5",3,4,0.022,55
"5,6,4,7,8",3,,0.035,55
"5,6,4,8,3",1,,0.05,56
"4,5,3,9,6",15,"4,3",0.098,57
"25,24,23,22",14,24,0.145,58
24,14,24,0.115,59
"14,16,15,10",12,"10,15",0.129,62
"23,25,24,29",15,"25,24",0.023,63
"14,12,13,15,17",10,"12,13",0.192,63
45,5,45,0.135,63
"25,26",20,"26,25",0.128,64
"17,12,15,16,14,18",12,"15,16",0.17,64
"14,15,11,13,12",5,12,0.177,64
"23,27",2,"23,27",0.046,64
"13,14,17,16",2,"17,14",0.087,64
"44,45,43",4,,0.042,64
"15,14",13,15,0.045,64
"23,25,27,24,26",10,24,0.004,64
"5,4,2,3",20,,0.103,64
"16,14,15,12,13,17",10,,0.177,65
"41,43",18,41,0.043,65
"14,15,16",1,16,0.107,65
"4,9,7,3",14,,0.191,65
"25,24",20,,0.081,65
"24,26,28,25",14,,0.182,65
"34,32,35,36",6,32,0.045,65
"35,33,34,37,36",17,,0.108,65
"34,38,35,32,31",18,"34,38",0.182,65
"46,44,45",11,46,0.058,65
"14,15,12,13",8,"15,12",0.028,65
"4,9,7,5",7,"5,4",0.176,65
"46,44,41,43,45",4,45,0.186,65
"35,36,33,34",9,,0.028,65
"33,35,34,32,36",11,"33,36",0.1,65
"6,5,4,9",16,,0.093,65
"44,48,46",14,"44,48",0.173,65
"18,16,19,15,14",19,"16,18",0.058,65
"14,15,17",9,17,0.088,65
"25,23,24",1,25,0.188,65
37,6,,0.172,65
"35,34,32",5,32,0.072,65
"25,24,21,27,26",1,,0.062,65
"25,24,23",20,,0.09,65
"16,19,15,13,14",20,"16,13",0.109,66
"46,45,44,41,42,43",11,,0.177,66
"4,6,5,7",19,"5,4",0.026,66
23,2,23,0.002,66
"4,2,5,7,3,8",18,,0.182,66
"6,5,4,9,3,1",13,3,0.135,66
"45,47,44,43",2,,0.162,66
"5,6,2,7,4",19,,0.108,66
"35,34,33,36",8,"34,33",0.073,66
"15,14,18,16,13,17",9,,0.186,66
"24,25,23,22,26",11,,0.021,66
15,9,15,0.189,66
"6,5,2,4,7",10,,0.127,66
"7,4,5,6",13,4,0.013,66
"24,25,22,29,23",6,24,0.067,66
"25,28,24,27,26,23",4,"25,27",0.019,66
"3,4,5,1,6",10,"6,5",0.173,66
"35,34,36",8,,0.033,66
"45,44,42,41,47",10,,0.165,66
"31,34,35",19,,0.158,66
34,1,34,0.134,66
"44,45,47,46",10,"44,47",0.166,66
34,62,34,0.062,66
"18,16,14,15,13,10",11,13,0.091,66
"5,3,4,6",6,,0.111,66
"15,14,11,13,12",12,"14,11",0.053,66
"34,35,37",16,"34,35",0.139,66
"22,26,25,24,23",11,"24,26",0.145,66
"23,20",16,23,0.003,66
"6,4,5,3,2",5,,0.135,66
"6,5,4,1,7",5,"1,6",0.15,66
44,12,44,0.138,66
"24,21,26,25,28",13,,0.024,66
"4,3,5",19,3,0.164,67
"5,4,2,3,9",10,,0.188,67
"45,44,41",2,,0.082,67
"15,14,11",11,"15,11",0.072,67
"2,4,5,3,6",17,,0.105,67
"36,34,35,33",16,,0.128,67
"42,45,44,46",4,46,0.024,67
"15,11,14",1,"14,11",0.071,67
"44,46,45,41,43",5,,0.041,67
"26,25,24",2,,0.061,67
"48,45,44,47,43",10,44,0.114,67
"4,5,3,7,6",6,,0.133,67
"44,46,42,45,43",20,44,0.19,67
"16,14,15,10,13",7,,0.094,67
"34,35,33",18,33,0.147,67
"34,35,33,32",18,,0.047,67
"24,22,23,25",11,22,0.006,67
"34,36,37,32,35,39",14,,0.051,67
"24,23,27,28,26,25,22",15,"28,26",0.168,67
"18,14,15,16",17,16,0.163,67
"4,6,5",9,4,0.121,67
"5,6,3,4",15,,0.162,67
"45,43",2,"45,43",0.111,67
"4,6",13,,0.175,67
"13,10,19,14,17,15,16",2,"19,13",0.173,67
"46,42,47,43,45",14,"46,42",0.052,67
"45,46,44",13,46,0.072,67
"15,13",18,"13,15",0.006,67
"6,4,5,3,7",13,3,0.091,67
"45,47",2,,0.07,67
"15,10,14,16",5,,0.192,67
"14,15,12,13",18,,0.093,67
"45,47,46,44,48,42",14,,0.08,67
"15,14",15,,0.035,67
"25,24",1,24,0.158,67
"14,17,16,15",1,16,0.041,67
"24,22,26,28,25,23",19,23,0.104,67
"14,12,16,15",5,"16,12",0.135,67
"44,47,43,45,49,42",17,,0.143,67
"34,35,33",3,33,0.095,67
"35,34,33,39",16,,0.048,67
"34,32,36,35",11,34,0.007,67
"35,34,36,32,30,37",18,37,0.152,67
"26,21,27,25,24,22",12,,0.049,68
"15,13,14",4,"14,15",0.145,68
"45,43",5,45,0.025,68
45,2,45,0.151,68
"23,24",15,"24,23",0.106,68
