"4,5,6,10",12,"4,6,10",0.626,2
"1,4,5,6,13,14",25,"4,13,14",0.333,4
"0,2,5,6,10",14,10,0.772,5
"0,1,2,5,6",5,nan,0.466,5
"1,4,5,6,13,14",10,"4,13,14",0.611,5
"1,2,4,10",23,10,0.429,6
"1,5,6,10",24,10,0.362,6
"0,1,2,4,5,6",18,nan,0.414,6
"0,10,11,12,14",24,"10,11,12,14",0.465,7
"0,1,2,5,6",8,nan,0.554,7
"0,11,12",17,"11,12",0.32,7
"1,4,5,6,13,14",14,"4,13,14",0.619,7
"0,2,5,6,10",19,10,0.35,7
"1,5,6,10",13,10,0.739,8
"0,1,2,5,6",21,nan,0.052,8
"4,5,6,10",4,"4,6,10",0.445,8
"0,2,5,6",19,nan,0.765,8
"4,5,6,10",11,"4,6,10",0.342,8
"0,1,2,5,6",19,nan,0.297,8
"4,5,6,7,8,9,10",25,10,0.406,9
"0,11,12",24,"11,12",0.354,9
"1,2,4,10",11,10,0.124,9
"0,10,11,12,14",8,"10,11,12,14",0.671,9
"0,11,12",25,"11,12",0.706,9
"0,10,11,12,14",5,"10,11,12,14",0.059,9
"0,1,2,4,5,6",9,nan,0.141,9
"1,4,5",1,nan,0.328,9
"0,2,11,12",14,nan,0.046,9
"0,1,2,5,6",12,nan,0.027,9
"0,2,5,6,10",6,10,0.117,10
"0,1,2,4,5,6",25,nan,0.711,10
"1,2,4,10",24,10,0.185,10
"4,5,6,7,8,9,10",7,10,0.36,10
"4,5,6,10",4,"4,6,10",0.339,10
"4,5,6,10",17,"4,6,10",0.223,10
"0,4",21,nan,0.081,10
"2,5,6,10",13,10,0.331,11
"1,5,6,10",15,10,0.665,11
"0,4",6,nan,0.487,11
"0,2,5,6",5,nan,0.386,11
"1,2,4,10",17,10,0.459,11
"1,2,4,10",13,10,0.67,11
"1,4,5,6,13,14",22,"4,13,14",0.527,11
"1,4,5",5,nan,0.325,12
"0,2,11,12",13,nan,0.561,12
"0,2,5,6",10,nan,0.327,12
"0,5,6,8",8,8,0.139,12
"0,2,11,12",9,nan,0.011,13
"1,4,5",24,nan,0.089,13
"1,5,6,10",7,10,0.01,13
"0,1,2,4,5,6",1,nan,0.308,13
"0,10,11,12,14",24,"10,11,12,14",0.57,13
"2,5,6,10",2,10,0.004,13
"4,5,6,10",5,"4,6,10",0.574,14
"0,4",6,nan,0.215,15
"4,5,6,7,8,9,10",2,10,0.22,16
"4,5,6,10",11,"4,6,10",0.503,16
"0,2,5,6",3,nan,0.719,17
"0,11,12",25,"11,12",0.634,18
"1,2,4,10",10,10,0.732,19
"2,5,6,10",22,10,0.258,24
"0,11,12",5,"11,12",0.047,24
"0,10,11,12,14",8,"10,11,12,14",0.688,25
"0,2,5,6,10",20,10,0.562,26
"0,1,2,5,6",6,nan,0.202,27
"0,2,5,6,10",21,10,0.167,27
"0,1,2,4,5,6",7,nan,0.43,27
"0,11,12",18,"11,12",0.282,27
"0,2,5,6",25,nan,0.605,27
"1,2,4,10",15,10,0.55,27
"2,5,6,10",20,10,0.446,27
"0,5,6,8",7,8,0.74,27
"0,5,6,10",4,10,0.319,28
"4,5,6,7,8,9,10",14,10,0.394,28
"0,4",14,nan,0.372,28
"0,2,5,6",25,nan,0.769,28
"0,2,5,6",20,nan,0.359,28
"0,2,5,6,10",13,10,0.455,29
"0,5,6,8",23,8,0.435,29
"1,5,6,10",14,10,0.007,29
"0,2,5,6",7,nan,0.557,29
"0,1,2,4,5,6",25,nan,0.724,29
"0,10,11,12,14",13,"10,11,12,14",0.763,29
"0,2,5,6,10",22,10,0.645,30
"0,4",13,nan,0.09,30
"4,5,6,10",12,"4,6,10",0.682,30
"1,4,5",5,nan,0.371,30
"0,10,11,12,14",8,"10,11,12,14",0.321,30
"0,1,2,5,6",9,nan,0.303,30
"1,5,6,10",16,10,0.523,30
"0,5,6,8",23,8,0.664,30
"0,2,5,6,10",4,10,0.497,30
"0,1,2,4,5,6",11,nan,0.753,30
"0,4",16,nan,0.589,31
"0,11,12",20,"11,12",0.772,31
"4,5,6,10",9,"4,6,10",0.37,31
"4,5,6,7,8,9,10",8,10,0.8,31
"0,2,5,6,10",6,10,0.31,31
"1,4,5,6,13,14",1,"4,13,14",0.146,32
"0,2,5,6,10",24,10,0.413,32
"1,4,5",7,nan,0.41,32
"2,5,6,10",3,10,0.752,32
"1,5,6,10",21,10,0.476,32
"1,2,4,10",17,10,0.633,33
"1,2,4,10",16,10,0.693,33
"0,2,5,6",5,nan,0.058,33
"1,5,6,10",21,10,0.561,33
"1,5,6,10",22,10,0.431,33
"0,10,11,12,14",18,"10,11,12,14",0.053,33
"0,5,6,10",11,10,0.625,34
"0,10,11,12,14",7,"10,11,12,14",0.119,34
"0,5,6,10",7,10,0.206,34
"0,5,6,8",19,8,0.631,34
"1,2,4,10",4,10,0.746,34
"0,2,5,6,10",17,10,0.438,34
"1,2,4,10",9,10,0.049,34
"1,5,6,10",10,10,0.209,35
"1,2,4,10",20,10,0.685,35
"4,5,6,10",3,"4,6,10",0.308,35
"1,5,6,10",15,10,0.138,36
"0,4",3,nan,0.686,44
"1,5,6,10",12,10,0.35,44
"1,2,4,10",11,10,0.471,45
"4,5,6,10",19,"4,6,10",0.701,45
"0,5,6,10",8,10,0.571,45
"0,5,6,10",14,10,0.027,46
"2,5,6,10",17,10,0.228,46
"0,1,2,4,5,6",7,nan,0.447,46
"0,10,11,12,14",1,"10,11,12,14",0.145,46
"0,1,2,4,5,6",24,nan,0.166,46
"4,5,6,10",23,"4,6,10",0.588,46
"0,1,2,4,5,6",25,nan,0.464,47
"0,4",16,nan,0.639,47
"1,2,4,10",24,10,0.521,47
"0,5,6,10",18,10,0.652,48
"1,2,4,10",11,10,0.349,48
"0,10,11,12,14",11,"10,11,12,14",0.698,48
"2,5,6,10",7,10,0.135,48
"0,5,6,8",8,8,0.786,48
"0,5,6,8",3,8,0.455,48
"1,2,4,10",25,10,0.188,48
"1,4,5",16,nan,0.423,48
"1,4,5",18,nan,0.176,48
"0,11,12",9,"11,12",0.577,48
"0,2,11,12",4,nan,0.66,49
"0,1,2,5,6",21,nan,0.194,49
"0,5,6,10",16,10,0.664,49
"1,4,5",25,nan,0.769,49
"2,5,6,10",19,10,0.293,49
"1,4,5,6,13,14",14,"4,13,14",0.729,50
"1,5,6,10",9,10,0.611,50
"0,2,5,6",16,nan,0.515,50
"0,2,5,6,10",2,10,0.036,50
"0,5,6,10",6,10,0.549,50
"0,4",25,nan,0.002,50
"0,1,2,5,6",17,nan,0.649,50
"0,1,2,4,5,6",2,nan,0.681,50
"0,2,5,6",12,nan,0.466,50
"4,5,6,7,8,9,10",18,10,0.597,51
"1,4,5,6,13,14",3,"4,13,14",0.444,51
"0,2,5,6",12,nan,0.767,51
"1,4,5",15,nan,0.43,51
"0,2,5,6",22,nan,0.331,51
"0,2,5,6,10",20,10,0.771,51
"0,2,5,6,10",1,10,0.76,52
"0,1,2,4,5,6",13,nan,0.262,52
"0,10,11,12,14",20,"10,11,12,14",0.713,52
"0,2,11,12",21,nan,0.068,52
"0,1,2,4,5,6",5,nan,0.52,53
"0,2,5,6,10",21,10,0.438,53
"1,5,6,10",6,10,0.055,53
"1,5,6,10",11,10,0.393,53
"4,5,6,7,8,9,10",20,10,0.679,54
"1,5,6,10",3,10,0.089,54
"0,4",6,nan,0.705,54
"2,5,6,10",23,10,0.194,54
"0,2,5,6,10",11,10,0.232,54
"4,5,6,10",10,"4,6,10",0.388,54
"0,5,6,8",12,8,0.559,58
"0,2,5,6,10",23,10,0.384,59
"0,2,5,6",2,nan,0.214,64
"1,4,5,6,13,14",7,"4,13,14",0.287,65
"0,2,11,12",23,nan,0.656,65
"0,5,6,8",2,8,0.059,65
"1,4,5",15,nan,0.501,65
"0,1,2,5,6",23,nan,0.398,66
"0,11,12",17,"11,12",0.538,66
"0,2,11,12",23,nan,0.075,66
"0,2,5,6",15,nan,0.143,66
"1,5,6,10",12,10,0.076,67
"0,5,6,8",12,8,0.75,67
