"0,1,8",6,8,0.335,5
1,7,nan,0.029,5
"0,4,5",21,4,0.662,6
"0,1,4",17,4,0.269,6
"0,2",24,2,0.229,6
1,5,nan,0.047,6
"0,1,3,4",15,"0,1",0.597,6
"0,1,4",13,4,0.211,7
"0,1,4",17,4,0.168,7
"0,1,4",17,4,0.513,7
1,22,nan,0.258,7
"0,1,4",15,4,0.575,7
1,14,nan,0.134,7
"0,4",3,nan,0.332,7
"0,4,5",19,4,0.609,8
"0,5",20,nan,0.35,8
"0,4,5",1,4,0.332,8
"0,1",1,nan,0.26,8
"0,1,3,4",10,"0,1",0.053,8
"0,1,3,4",14,"0,1",0.7,8
"0,1,8",6,8,0.381,8
"0,5",13,nan,0.542,8
"0,2",25,2,0.201,9
"0,1,4",15,4,0.146,9
"0,4,5",21,4,0.401,10
"0,1,3,4",18,"0,1",0.061,10
1,6,nan,0.256,10
1,7,nan,0.484,11
"0,1,4",14,4,0.039,11
"0,1,3,4",2,"0,1",0.065,11
"0,1,8",2,8,0.295,11
"0,1,4",16,4,0.053,11
"0,1",9,nan,0.06,11
"0,1,3,4",21,"0,1",0.113,11
"0,1,8",1,8,0.04,11
"0,1,3,4",23,"0,1",0.446,11
"0,1,4",23,4,0.253,12
"0,1,3,4",3,"0,1",0.222,12
"0,1,8",1,8,0.764,12
"0,5",13,nan,0.12,12
"0,1,4",14,4,0.245,12
"0,1",5,nan,0.148,12
"0,1,8",3,8,0.39,13
"0,1,4,7",5,4,0.681,13
"0,1,4",17,4,0.037,13
"0,4",14,nan,0.101,14
"0,4",2,nan,0.594,14
1,19,nan,0.067,14
"0,1,8",4,8,0.581,15
"0,1,8",1,8,0.378,15
"0,1,4",6,4,0.626,15
"0,1,4",13,4,0.521,15
"0,5",4,nan,0.601,16
1,9,nan,0.404,16
"0,4",9,nan,0.281,16
"0,1",17,nan,0.088,17
"0,1,8",13,8,0.25,17
"0,4,5",8,4,0.791,19
"0,1",8,nan,0.353,20
"0,1,4",13,4,0.563,21
"0,1,3,4",14,"0,1",0.234,24
"0,1,4",2,4,0.555,24
"0,4",12,nan,0.763,25
"0,1,4",9,4,0.443,26
1,17,nan,0.277,26
"0,1,4",6,4,0.581,26
"0,5",6,nan,0.013,26
"0,1,4",16,4,0.203,26
"0,1,3,4",6,"0,1",0.19,27
"0,1,4",20,4,0.101,27
"0,2",21,2,0.023,27
"0,1,4",12,4,0.428,27
"0,1",14,nan,0.451,27
"0,5",6,nan,0.731,27
"0,1,4",22,4,0.325,28
1,18,nan,0.69,28
"0,1,8",11,8,0.733,28
"0,4,5",24,4,0.613,28
"0,4",22,nan,0.051,29
"0,1,3,4",17,"0,1",0.108,29
"0,1,4",2,4,0.479,29
"0,4",3,nan,0.591,30
"0,1,4",4,4,0.199,30
"0,1,8",8,8,0.795,30
"0,2",11,2,0.372,30
1,2,nan,0.157,30
"0,1,4,7",23,4,0.625,30
"0,1,4",21,4,0.063,30
"0,1,3,4",22,"0,1",0.494,30
"0,2",12,2,0.636,31
"0,1,8",1,8,0.061,31
"0,1,4",20,4,0.607,31
"0,2",8,2,0.64,31
"0,4",14,nan,0.539,31
"0,1,4",5,4,0.069,31
"0,1,4",24,4,0.503,31
"0,1",20,nan,0.738,31
"0,1,3,4",17,"0,1",0.265,31
"0,1,4",1,4,0.659,31
"0,5",12,nan,0.462,31
1,13,nan,0.104,32
"0,1",9,nan,0.174,32
"0,1,4,7",18,4,0.509,32
"0,1",19,nan,0.389,32
"0,4",13,nan,0.077,32
"0,1,4,7",15,4,0.757,32
"0,1",18,nan,0.771,32
"0,1,3,4",3,"0,1",0.203,32
"0,1,8",6,8,0.506,32
"0,4",19,nan,0.424,33
"0,1,8",2,8,0.054,33
"0,1,8",1,8,0.366,33
"0,2",14,2,0.261,34
"0,1,3,4",23,"0,1",0.236,34
"0,2",20,2,0.076,34
1,9,nan,0.659,34
"0,5",3,nan,0.324,35
"0,1,4,7",6,4,0.465,35
1,16,nan,0.152,36
"0,1,4",1,4,0.685,37
"0,1,3,4",20,"0,1",0.031,43
"0,1,4,7",22,4,0.075,43
"0,1",16,nan,0.437,43
"0,2",23,2,0.184,44
"0,1,4",20,4,0.578,44
1,12,nan,0.221,46
"0,1,4,7",16,4,0.036,46
"0,5",5,nan,0.538,46
"0,1,4",1,4,0.251,46
"0,2",23,2,0.487,46
"0,5",14,nan,0.521,47
"0,1,3,4",18,"0,1",0.303,47
"0,1,4",8,4,0.677,47
"0,5",21,nan,0.115,47
1,11,nan,0.005,47
"0,1,4",25,4,0.559,47
"0,4",7,nan,0.682,47
"0,1,8",22,8,0.658,47
"0,1,4",7,4,0.194,48
"0,1,4",24,4,0.71,48
"0,1,4",13,4,0.429,48
"0,4,5",5,4,0.79,48
"0,1,4",9,4,0.779,48
"0,4,5",18,4,0.676,48
"0,1,8",24,8,0.344,49
"0,1,3,4",19,"0,1",0.333,49
"0,5",13,nan,0.456,49
"0,1,3,4",12,"0,1",0.724,49
1,20,nan,0.27,49
"0,1,8",25,8,0.405,50
"0,1",17,nan,0.415,50
1,24,nan,0.564,50
"0,1,3,4",2,"0,1",0.232,50
"0,4,5",10,4,0.203,50
"0,4",6,nan,0.283,50
"0,1,4",16,4,0.058,50
"0,1,3,4",19,"0,1",0.257,50
"0,4",1,nan,0.16,51
"0,4",3,nan,0.056,51
"0,4",7,nan,0.716,51
"0,1,4",22,4,0.586,51
"0,1,4,7",3,4,0.35,51
"0,1,3,4",21,"0,1",0.036,51
"0,1,4",21,4,0.421,51
"0,4",2,nan,0.706,51
"0,1,4",8,4,0.335,52
"0,1,8",9,8,0.47,52
"0,4",16,nan,0.66,52
1,13,nan,0.167,52
"0,1,4",10,4,0.632,52
"0,1",1,nan,0.783,52
"0,1,8",15,8,0.774,53
"0,4",23,nan,0.059,53
"0,4,5",4,4,0.253,53
"0,1,8",23,8,0.439,54
"0,1,4",11,4,0.503,54
"0,5",14,nan,0.275,54
"0,4,5",11,4,0.347,54
"0,1,4",12,4,0.071,61
"0,1,3,4",15,"0,1",0.264,63
1,3,nan,0.205,64
1,9,nan,0.343,65
"0,2",15,2,0.455,65
"0,2",19,2,0.258,65
"0,1,4",9,4,0.415,66
"0,1,4",18,4,0.67,67
"0,1",13,nan,0.306,67
"0,4,5",19,4,0.411,68
"0,2",10,2,0.588,68
"0,2",17,2,0.49,68
"0,5",16,nan,0.519,68
"0,1,4",10,4,0.437,69
"0,5",5,nan,0.229,69
"0,4,5",5,4,0.61,69
"0,4",10,nan,0.267,69
"0,1",10,nan,0.65,69
"0,1,3,4",2,"0,1",0.566,69
"0,1,3,4",9,"0,1",0.393,69
"0,1,8",4,8,0.375,69
"0,2",4,2,0.166,69
"0,5",24,nan,0.457,69
"0,1,3,4",16,"0,1",0.624,69
"0,1,4",15,4,0.459,69
"0,1,3,4",2,"0,1",0.443,69
"0,1,4",1,4,0.297,70
"0,2",24,2,0.001,70
"0,2",18,2,0.285,70
1,22,nan,0.558,70
"0,1,4",4,4,0.364,70
"0,4",21,nan,0.191,70
"0,1,4,7",21,4,0.508,70
"0,1,4",20,4,0.282,71
"0,1,4",7,4,0.731,71
"0,4",5,nan,0.724,71
"0,1,3,4",24,"0,1",0.766,71
"0,1",19,nan,0.337,71
"0,5",14,nan,0.212,71
"0,1,4",25,4,0.774,71
"0,1,4",15,4,0.711,71
"0,1",22,nan,0.659,71
"0,1,4,7",1,4,0.055,71
"0,1,4,7",11,4,0.33,72
"0,1,3,4",20,"0,1",0.364,72
"0,1,4",22,4,0.412,72
"0,1",1,nan,0.576,72
"0,1,4,7",16,4,0.23,72
1,21,nan,0.273,72
"0,1,3,4",5,"0,1",0.37,72
"0,1,8",25,8,0.212,72
"0,1",6,nan,0.011,73
"0,1",11,nan,0.203,73
"0,1,8",22,8,0.195,73
"0,4",13,nan,0.515,74
"0,1,4",22,4,0.431,74
"0,1,4,7",14,4,0.765,74
"0,4",12,nan,0.122,74
"0,5",20,nan,0.709,75
"0,4,5",14,4,0.115,79
"0,4",19,nan,0.036,80
"0,2",4,2,0.438,81
"0,1,4",3,4,0.0,82
"0,1,4",7,4,0.326,83
"0,1,4",21,4,0.06,83
1,9,nan,0.453,83
"0,2",23,2,0.688,84
"0,4,5",7,4,0.304,85
"0,1,4",1,4,0.701,85
"0,2",19,2,0.455,85
"0,4",4,nan,0.077,85
"0,1,4",8,4,0.2,86
"0,4",25,nan,0.318,86
"0,1,4",8,4,0.698,86
"0,1,4,7",21,4,0.474,86
"0,1,4,7",12,4,0.783,86
"0,1,4",21,4,0.334,87
"0,1,4",1,4,0.086,88
"0,1,4",13,4,0.045,88
1,12,nan,0.383,88
"0,1,3,4",7,"0,1",0.051,88
"0,1",13,nan,0.226,88
"0,1,4",5,4,0.632,88
"0,2",21,2,0.584,88
"0,1",1,nan,0.244,89
"0,1,4",23,4,0.769,89
"0,1,8",18,8,0.105,89
"0,1",10,nan,0.249,89
"0,1,4",25,4,0.044,89
"0,1,4",1,4,0.066,89
"0,4",22,nan,0.767,89
"0,1,8",15,8,0.48,90
"0,4",17,nan,0.589,90
"0,2",25,2,0.496,90
"0,1",12,nan,0.689,90
"0,1,4,7",13,4,0.625,90
"0,5",6,nan,0.288,90
"0,1,4",16,4,0.668,90
"0,4,5",12,4,0.372,90
"0,4",24,nan,0.076,90
"0,1,4,7",3,4,0.299,91
"0,1,4",8,4,0.445,91
"0,1,8",12,8,0.305,91
"0,1,4",14,4,0.324,91
"0,1,4,7",25,4,0.625,92
1,19,nan,0.542,92
"0,1,8",15,8,0.259,92
"0,1,4",6,4,0.029,92
"0,1,4,7",15,4,0.616,92
"0,1,3,4",9,"0,1",0.364,92
"0,1,4",15,4,0.787,93
"0,1,4",24,4,0.386,93
"0,4,5",23,4,0.365,93
"0,2",5,2,0.531,93
1,22,nan,0.408,93
"0,1,4,7",19,4,0.178,93
"0,4,5",10,4,0.269,93
"0,1,4",19,4,0.151,94
"0,1",20,nan,0.05,94
"0,1,4,7",5,4,0.781,94
"0,2",23,2,0.605,95
"0,1,4",6,4,0.561,96
"0,4,5",10,4,0.627,103
"0,5",22,nan,0.536,103
"0,1",3,nan,0.082,106
"0,1",24,nan,0.02,106
"0,1,4",6,4,0.747,106
"0,1,4",22,4,0.424,107
"0,4,5",1,4,0.439,107
"0,1,4",22,4,0.795,108
"0,1",16,nan,0.437,108
"0,1,4",6,4,0.581,108
"0,1,4,7",20,4,0.71,109
1,23,nan,0.649,109
"0,4,5",15,4,0.541,109
"0,1",24,nan,0.455,109
"0,1,4",1,4,0.111,109
"0,1,4",16,4,0.128,110
"0,5",14,nan,0.331,110
"0,1",24,nan,0.219,110
"0,2",17,2,0.409,110
"0,1,3,4",19,"0,1",0.142,110
"0,1,3,4",17,"0,1",0.199,110
"0,1,4",9,4,0.483,110
"0,4,5",17,4,0.466,110
"0,4",21,nan,0.682,110
"0,1,4,7",8,4,0.108,110
"0,2",10,2,0.518,111
"0,1,4,7",18,4,0.481,111
"0,1,4",19,4,0.309,111
"0,4",20,nan,0.282,111
1,3,nan,0.066,111
"0,1,8",1,8,0.496,111
"0,4,5",11,4,0.024,111
"0,1,4",21,4,0.428,111
"0,1,4,7",6,4,0.282,111
"0,1,4",13,4,0.129,111
"0,4,5",8,4,0.255,112
"0,5",23,nan,0.409,112
1,24,nan,0.073,112
1,2,nan,0.373,112
"0,1,3,4",23,"0,1",0.794,112
"0,1,4,7",1,4,0.024,112
"0,1,4",13,4,0.312,112
"0,1,3,4",2,"0,1",0.626,112
"0,1,4",16,4,0.749,113
"0,1,3,4",23,"0,1",0.097,113
"0,1,4",1,4,0.77,113
"0,2",23,2,0.788,113
"0,5",3,nan,0.471,113
"0,4,5",12,4,0.416,113
"0,1,4",9,4,0.69,113
1,2,nan,0.758,113
"0,4,5",17,4,0.626,114
"0,1",4,nan,0.087,114
"0,1,4",7,4,0.75,114
"0,4",8,nan,0.692,115
"0,1,4",21,4,0.201,116
"0,1,4",21,4,0.426,116
"0,1,4",1,4,0.318,116
"0,1,4,7",8,4,0.546,117
"0,1,4",11,4,0.133,117
"0,1,4,7",19,4,0.651,124
"0,4,5",6,4,0.217,125
1,23,nan,0.262,125
"0,1",7,nan,0.643,126
"0,1",18,nan,0.097,127
"0,2",18,2,0.463,127
"0,4",8,nan,0.795,127
"0,4,5",9,4,0.338,127
1,17,nan,0.485,127
1,14,nan,0.291,127
"0,1,4",1,4,0.02,127
"0,5",20,nan,0.231,128
"0,5",4,nan,0.728,128
"0,4",12,nan,0.755,128
"0,5",22,nan,0.188,128
"0,1,3,4",9,"0,1",0.168,128
"0,1,4,7",3,4,0.394,128
"0,1,8",13,8,0.024,129
"0,1,4",25,4,0.657,129
"0,2",14,2,0.617,129
"0,4",24,nan,0.744,129
"0,1,4,7",21,4,0.648,129
"0,1",23,nan,0.433,129
"0,1,4",16,4,0.102,129
1,20,nan,0.457,129
"0,1,4,7",24,4,0.718,129
"0,1,4",12,4,0.507,129
"0,5",3,nan,0.139,129
1,14,nan,0.025,129
1,10,nan,0.051,130
"0,1,4,7",12,4,0.195,130
"0,4,5",1,4,0.022,130
"0,1,4",18,4,0.213,131
"0,1,8",4,8,0.665,131
"0,1",7,nan,0.626,131
"0,1,8",9,8,0.07,131
"0,4,5",17,4,0.363,131
"0,2",9,2,0.717,131
"0,1,4,7",1,4,0.249,131
"0,4,5",20,4,0.706,131
"0,1",10,nan,0.507,131
"0,1,8",13,8,0.245,131
"0,1,4",20,4,0.334,131
"0,4,5",14,4,0.669,131
"0,4",24,nan,0.061,132
"0,1",3,nan,0.206,132
"0,2",11,2,0.103,132
"0,1,4,7",3,4,0.533,132
1,21,nan,0.44,132
"0,1",10,nan,0.007,132
"0,2",19,2,0.123,133
"0,1",24,nan,0.774,133
"0,5",12,nan,0.664,133
1,12,nan,0.591,133
1,19,nan,0.634,133
"0,1,4",12,4,0.481,134
"0,1,4",11,4,0.331,134
"0,1,4,7",15,4,0.632,134
"0,1,4",11,4,0.69,134
"0,2",13,2,0.64,136
"0,1,4,7",25,4,0.579,143
"0,1,4",2,4,0.578,144
"0,1",6,nan,0.701,145
"0,5",5,nan,0.653,145
"0,1,3,4",11,"0,1",0.737,145
"0,1,8",4,8,0.089,146
"0,1",9,nan,0.779,146
1,22,nan,0.09,146
"0,1,4",18,4,0.267,146
"0,1,3,4",23,"0,1",0.731,146
"0,1,4,7",2,4,0.529,146
"0,1",22,nan,0.531,147
"0,1,4",14,4,0.529,147
1,12,nan,0.688,147
"0,4,5",10,4,0.068,147
"0,2",22,2,0.486,147
"0,1,3,4",17,"0,1",0.08,148
"0,1,4",12,4,0.084,148
"0,2",6,2,0.703,148
1,7,nan,0.693,149
"0,1,4,7",14,4,0.785,149
1,21,nan,0.317,149
"0,1,8",16,8,0.2,149
"0,1,4",21,4,0.101,149
"0,2",17,2,0.625,149
"0,1,4",14,4,0.027,149
