"0,5,6,10",1,10,0.558,4
"0,5,6,8",12,8,0.213,5
"0,1,2,4,5,6",8,nan,0.004,5
"0,11,12",8,"11,12",0.77,5
"1,4,5,6,13,14",16,"4,13,14",0.27,5
"1,2,4,10",13,10,0.4,6
"1,4,5",18,nan,0.776,6
"0,1,2,5,6",10,nan,0.018,6
"0,1,2,5,6",14,nan,0.714,6
"1,4,5",8,nan,0.227,7
"1,4,5,6,13,14",20,"4,13,14",0.22,7
"1,4,5,6,13,14",13,"4,13,14",0.075,7
"0,4",15,nan,0.655,8
"0,1,2,5,6",13,nan,0.41,8
"2,5,6,10",18,10,0.157,8
"0,1,2,4,5,6",1,nan,0.689,8
"0,2,5,6",14,nan,0.657,8
"0,2,5,6",21,nan,0.796,8
"0,4",13,nan,0.243,8
"0,2,11,12",22,nan,0.216,8
"0,2,5,6,10",13,10,0.294,8
"2,5,6,10",9,10,0.118,8
"2,5,6,10",1,10,0.719,8
"0,1,2,5,6",12,nan,0.699,9
"0,5,6,10",16,10,0.087,9
"4,5,6,7,8,9,10",23,10,0.532,9
"0,5,6,8",10,8,0.356,9
"2,5,6,10",7,10,0.092,9
"2,5,6,10",11,10,0.198,9
"0,11,12",10,"11,12",0.063,9
"1,4,5,6,13,14",5,"4,13,14",0.306,9
"1,4,5",5,nan,0.599,9
"0,10,11,12,14",1,"10,11,12,14",0.266,9
"4,5,6,7,8,9,10",2,10,0.598,9
"0,5,6,10",5,10,0.483,10
"0,1,2,5,6",25,nan,0.593,10
"1,4,5",17,nan,0.369,10
"4,5,6,10",17,"4,6,10",0.672,10
"0,4",18,nan,0.528,10
"0,10,11,12,14",24,"10,11,12,14",0.533,10
"1,4,5",7,nan,0.04,10
"1,2,4,10",13,10,0.504,10
"0,2,5,6",7,nan,0.021,10
"2,5,6,10",2,10,0.521,11
"4,5,6,7,8,9,10",19,10,0.791,11
"0,2,5,6",16,nan,0.538,11
"1,5,6,10",1,10,0.771,11
"0,2,5,6",12,nan,0.734,12
"0,10,11,12,14",24,"10,11,12,14",0.71,12
"1,4,5,6,13,14",5,"4,13,14",0.577,12
