"1,2,4,10",10,10,0.263,4
"0,5,6,10",18,10,0.531,5
"4,5,6,10",23,"4,6,10",0.15,5
"1,5,6,10",20,10,0.292,5
"1,4,5,6,13,14",6,"4,13,14",0.689,5
"2,5,6,10",19,10,0.207,6
"1,4,5,6,13,14",15,"4,13,14",0.415,6
"2,5,6,10",4,10,0.374,7
"0,10,11,12,14",2,"10,11,12,14",0.149,7
"0,10,11,12,14",7,"10,11,12,14",0.719,7
"4,5,6,7,8,9,10",2,10,0.319,7
"4,5,6,10",21,"4,6,10",0.023,7
"0,5,6,10",20,10,0.429,7
"0,10,11,12,14",24,"10,11,12,14",0.422,7
"0,1,2,4,5,6",21,nan,0.79,8
"4,5,6,10",18,"4,6,10",0.284,8
"1,4,5",7,nan,0.236,8
"0,1,2,4,5,6",19,nan,0.503,8
"1,4,5",4,nan,0.389,8
"0,2,11,12",2,nan,0.687,9
"0,5,6,8",25,8,0.282,9
"2,5,6,10",16,10,0.598,9
"4,5,6,10",16,"4,6,10",0.582,9
"1,5,6,10",1,10,0.162,9
"1,2,4,10",18,10,0.158,9
"1,5,6,10",25,10,0.479,9
"0,2,5,6",21,nan,0.019,9
"4,5,6,10",10,"4,6,10",0.643,9
"4,5,6,10",3,"4,6,10",0.755,9
"4,5,6,7,8,9,10",13,10,0.171,9
"0,2,11,12",11,nan,0.156,9
"1,5,6,10",18,10,0.694,10
"0,1,2,4,5,6",21,nan,0.646,10
"0,2,11,12",20,nan,0.193,10
"0,1,2,4,5,6",21,nan,0.227,10
"0,2,5,6",23,nan,0.444,10
"0,10,11,12,14",16,"10,11,12,14",0.641,11
"4,5,6,10",11,"4,6,10",0.593,11
"0,5,6,8",7,8,0.679,11
"0,4",20,nan,0.311,11
"1,4,5,6,13,14",9,"4,13,14",0.306,11
"0,4",15,nan,0.571,11
"4,5,6,10",23,"4,6,10",0.74,11
"1,2,4,10",4,10,0.477,11
"1,4,5",10,nan,0.298,11
"1,4,5,6,13,14",3,"4,13,14",0.1,11
"0,4",9,nan,0.643,11
"0,11,12",9,"11,12",0.204,11
"0,11,12",19,"11,12",0.617,12
"0,11,12",8,"11,12",0.094,12
"2,5,6,10",16,10,0.193,13
"1,4,5",12,nan,0.129,13
"2,5,6,10",20,10,0.138,13
"4,5,6,10",6,"4,6,10",0.179,14
"0,5,6,10",22,10,0.688,15
"0,10,11,12,14",18,"10,11,12,14",0.556,15
"0,11,12",15,"11,12",0.641,15
"0,2,11,12",8,nan,0.181,16
"0,1,2,5,6",24,nan,0.238,16
"0,5,6,8",19,8,0.338,16
"0,4",13,nan,0.543,24
"0,1,2,4,5,6",4,nan,0.73,25
"0,2,5,6,10",7,10,0.105,25
"4,5,6,10",17,"4,6,10",0.118,25
"0,5,6,8",11,8,0.25,26
"0,2,5,6",20,nan,0.69,27
"4,5,6,7,8,9,10",21,10,0.054,27
"0,2,5,6",20,nan,0.664,27
"1,2,4,10",16,10,0.065,27
"0,2,5,6,10",18,10,0.329,27
"0,5,6,8",3,8,0.325,27
"0,5,6,8",22,8,0.543,27
"0,1,2,4,5,6",4,nan,0.027,27
"0,5,6,10",25,10,0.387,27
"0,5,6,10",10,10,0.47,28
"2,5,6,10",1,10,0.292,28
"0,1,2,5,6",21,nan,0.339,28
"1,4,5,6,13,14",13,"4,13,14",0.338,28
"4,5,6,7,8,9,10",23,10,0.429,29
"1,2,4,10",16,10,0.733,29
"0,4",22,nan,0.32,29
"1,5,6,10",22,10,0.759,29
"1,5,6,10",10,10,0.488,29
"0,2,11,12",15,nan,0.563,29
"1,2,4,10",22,10,0.758,29
"0,5,6,8",17,8,0.235,29
"1,4,5",14,nan,0.665,30
"0,2,5,6",21,nan,0.186,30
"1,5,6,10",13,10,0.374,30
"1,4,5",2,nan,0.648,30
"0,5,6,10",11,10,0.336,30
"0,1,2,5,6",20,nan,0.28,30
"0,2,5,6,10",25,10,0.094,30
"0,2,5,6",3,nan,0.086,31
"0,2,5,6,10",5,10,0.212,31
"1,2,4,10",1,10,0.206,31
"0,5,6,8",16,8,0.225,31
"0,1,2,5,6",22,nan,0.485,32
"0,2,5,6,10",7,10,0.575,32
"1,2,4,10",22,10,0.438,32
"0,2,11,12",22,nan,0.532,32
"0,5,6,8",6,8,0.26,32
"0,10,11,12,14",8,"10,11,12,14",0.007,33
"0,11,12",4,"11,12",0.181,33
"0,5,6,10",15,10,0.351,33
"4,5,6,10",14,"4,6,10",0.268,33
"1,4,5,6,13,14",17,"4,13,14",0.451,33
"2,5,6,10",12,10,0.177,33
"0,4",7,nan,0.332,33
"0,1,2,4,5,6",6,nan,0.047,33
"2,5,6,10",15,10,0.207,34
"0,1,2,4,5,6",21,nan,0.717,34
"0,5,6,8",25,8,0.291,34
"0,10,11,12,14",8,"10,11,12,14",0.611,34
"1,5,6,10",1,10,0.275,34
"0,2,11,12",24,nan,0.649,34
"4,5,6,10",9,"4,6,10",0.631,35
"0,10,11,12,14",10,"10,11,12,14",0.511,35
"0,11,12",24,"11,12",0.796,35
"0,2,5,6,10",13,10,0.072,37
"0,10,11,12,14",17,"10,11,12,14",0.719,43
"4,5,6,7,8,9,10",6,10,0.342,44
"0,10,11,12,14",6,"10,11,12,14",0.647,44
"4,5,6,7,8,9,10",16,10,0.314,46
"0,2,11,12",25,nan,0.59,46
"2,5,6,10",18,10,0.471,46
"2,5,6,10",25,10,0.516,46
"4,5,6,7,8,9,10",1,10,0.797,47
"0,5,6,8",3,8,0.522,47
"4,5,6,10",24,"4,6,10",0.369,47
"0,4",3,nan,0.015,48
"1,4,5,6,13,14",16,"4,13,14",0.656,48
"1,4,5,6,13,14",12,"4,13,14",0.529,48
"4,5,6,7,8,9,10",5,10,0.375,48
"0,4",6,nan,0.625,48
"0,5,6,8",4,8,0.11,48
"0,1,2,4,5,6",5,nan,0.269,48
"2,5,6,10",16,10,0.062,49
"0,5,6,8",25,8,0.131,49
"1,5,6,10",11,10,0.64,49
"0,4",11,nan,0.443,49
"0,1,2,4,5,6",1,nan,0.634,49
"0,11,12",23,"11,12",0.173,49
"1,2,4,10",21,10,0.772,49
"0,5,6,10",2,10,0.243,49
"4,5,6,7,8,9,10",1,10,0.617,49
"1,4,5,6,13,14",11,"4,13,14",0.337,49
"1,4,5",11,nan,0.766,49
"1,5,6,10",22,10,0.294,50
"0,4",8,nan,0.763,50
"2,5,6,10",13,10,0.694,50
"0,5,6,10",3,10,0.083,50
"0,11,12",12,"11,12",0.197,50
"0,5,6,10",11,10,0.431,50
"0,4",13,nan,0.051,50
"0,2,5,6,10",5,10,0.476,50
"0,2,5,6,10",25,10,0.281,50
"0,2,5,6,10",25,10,0.45,50
"1,5,6,10",22,10,0.276,50
"1,4,5,6,13,14",23,"4,13,14",0.579,50
"1,2,4,10",21,10,0.253,50
"1,4,5,6,13,14",19,"4,13,14",0.616,50
"0,1,2,4,5,6",13,nan,0.754,50
"0,4",10,nan,0.782,51
"0,10,11,12,14",6,"10,11,12,14",0.206,51
"0,2,11,12",16,nan,0.018,51
"1,2,4,10",3,10,0.616,51
"2,5,6,10",9,10,0.734,51
"4,5,6,7,8,9,10",17,10,0.07,51
"0,1,2,4,5,6",24,nan,0.762,52
"1,4,5,6,13,14",13,"4,13,14",0.147,52
"0,1,2,4,5,6",22,nan,0.54,52
"0,2,5,6",11,nan,0.78,53
"0,2,5,6",10,nan,0.788,53
"1,4,5,6,13,14",1,"4,13,14",0.404,53
"1,2,4,10",6,10,0.125,53
"2,5,6,10",6,10,0.223,53
"0,11,12",2,"11,12",0.084,54
"0,11,12",16,"11,12",0.481,57
"0,10,11,12,14",5,"10,11,12,14",0.682,57
"0,4",8,nan,0.018,63
"0,2,5,6",17,nan,0.625,64
"2,5,6,10",4,10,0.015,65
"4,5,6,7,8,9,10",9,10,0.173,65
"0,5,6,10",23,10,0.659,65
"1,5,6,10",13,10,0.01,67
"1,5,6,10",5,10,0.193,67
"1,4,5,6,13,14",3,"4,13,14",0.75,67
"0,10,11,12,14",24,"10,11,12,14",0.3,67
"0,2,5,6,10",13,10,0.158,67
"1,5,6,10",12,10,0.251,67
"0,1,2,5,6",4,nan,0.178,67
"0,2,11,12",17,nan,0.141,68
"0,2,5,6",2,nan,0.717,68
"0,5,6,10",9,10,0.433,68
"1,5,6,10",11,10,0.14,68
"0,5,6,8",7,8,0.487,68
"1,4,5",12,nan,0.598,69
"0,11,12",9,"11,12",0.222,69
"0,10,11,12,14",22,"10,11,12,14",0.708,69
"1,4,5,6,13,14",16,"4,13,14",0.591,69
"1,4,5",12,nan,0.53,69
"0,5,6,8",12,8,0.308,69
"1,4,5",4,nan,0.429,69
"0,4",14,nan,0.794,70
"0,11,12",17,"11,12",0.272,70
"0,2,5,6",5,nan,0.162,70
"0,5,6,10",6,10,0.744,70
"0,2,5,6",2,nan,0.016,71
"2,5,6,10",17,10,0.396,71
"0,4",9,nan,0.269,71
"1,5,6,10",20,10,0.269,71
"1,2,4,10",19,10,0.046,71
"4,5,6,7,8,9,10",23,10,0.738,71
"1,4,5",20,nan,0.409,71
"0,4",13,nan,0.491,71
"4,5,6,7,8,9,10",22,10,0.645,71
"4,5,6,10",21,"4,6,10",0.658,71
"1,4,5,6,13,14",22,"4,13,14",0.053,72
"4,5,6,7,8,9,10",22,10,0.718,72
"0,5,6,10",15,10,0.606,73
"0,2,5,6,10",9,10,0.38,73
"0,2,5,6",11,nan,0.112,73
"1,5,6,10",21,10,0.754,73
"1,2,4,10",11,10,0.539,73
"4,5,6,10",22,"4,6,10",0.173,73
"4,5,6,7,8,9,10",2,10,0.541,73
"1,5,6,10",14,10,0.17,73
"0,1,2,4,5,6",3,nan,0.123,73
"0,5,6,8",1,8,0.472,73
"4,5,6,7,8,9,10",18,10,0.186,73
"1,4,5",3,nan,0.719,73
"0,1,2,4,5,6",21,nan,0.009,74
"4,5,6,7,8,9,10",4,10,0.116,74
"2,5,6,10",16,10,0.425,74
"1,4,5,6,13,14",20,"4,13,14",0.616,75
"0,5,6,10",22,10,0.387,75
"1,4,5,6,13,14",25,"4,13,14",0.289,75
"0,2,11,12",16,nan,0.062,75
