"0,1,2,5,6",6,nan,0.657,3
"1,4,5",18,nan,0.242,5
"0,2,5,6,10",7,10,0.478,5
"0,2,5,6,10",6,10,0.634,5
"0,2,5,6",20,nan,0.371,5
"4,5,6,7,8,9,10",13,10,0.378,6
"1,2,4,10",25,10,0.378,6
"4,5,6,7,8,9,10",13,10,0.401,6
"0,10,11,12,14",10,"10,11,12,14",0.174,6
"2,5,6,10",3,10,0.589,6
"0,1,2,4,5,6",12,nan,0.12,7
"0,2,11,12",3,nan,0.45,7
"4,5,6,10",13,"4,6,10",0.268,7
"1,5,6,10",12,10,0.7,7
"0,1,2,5,6",18,nan,0.238,7
"0,2,11,12",2,nan,0.143,7
"0,1,2,5,6",5,nan,0.427,7
"4,5,6,10",13,"4,6,10",0.649,8
"1,2,4,10",23,10,0.768,8
"0,4",17,nan,0.03,8
"4,5,6,10",5,"4,6,10",0.104,8
"1,4,5",19,nan,0.611,9
"4,5,6,7,8,9,10",9,10,0.54,9
"1,2,4,10",16,10,0.109,9
"0,1,2,5,6",2,nan,0.232,9
"0,2,5,6",20,nan,0.29,9
"0,5,6,10",8,10,0.311,9
"0,5,6,8",4,8,0.096,9
"0,1,2,5,6",11,nan,0.641,9
"0,5,6,8",12,8,0.09,9
"0,1,2,4,5,6",16,nan,0.538,9
"0,5,6,10",25,10,0.778,10
"1,5,6,10",11,10,0.299,10
"0,5,6,10",18,10,0.394,10
"1,4,5,6,13,14",22,"4,13,14",0.462,10
"1,4,5",2,nan,0.075,10
"1,4,5,6,13,14",4,"4,13,14",0.698,10
"0,5,6,8",13,8,0.667,10
"0,2,11,12",10,nan,0.107,10
"4,5,6,7,8,9,10",23,10,0.086,11
"4,5,6,10",24,"4,6,10",0.217,11
"2,5,6,10",14,10,0.149,11
"1,2,4,10",16,10,0.295,11
"0,5,6,10",15,10,0.654,11
"4,5,6,7,8,9,10",8,10,0.658,11
"0,2,5,6,10",6,10,0.481,11
"0,5,6,8",5,8,0.123,12
"4,5,6,10",10,"4,6,10",0.449,12
"0,2,11,12",25,nan,0.204,12
"1,4,5",14,nan,0.665,13
"0,5,6,10",3,10,0.211,13
"4,5,6,10",24,"4,6,10",0.394,13
"0,11,12",2,"11,12",0.227,13
"0,5,6,8",25,8,0.326,13
"4,5,6,7,8,9,10",1,10,0.178,14
"0,1,2,4,5,6",16,nan,0.684,14
"0,2,11,12",18,nan,0.606,14
"2,5,6,10",5,10,0.241,14
"0,1,2,4,5,6",17,nan,0.794,15
"4,5,6,10",2,"4,6,10",0.449,16
"1,4,5,6,13,14",16,"4,13,14",0.255,23
"4,5,6,10",1,"4,6,10",0.166,24
"1,4,5,6,13,14",1,"4,13,14",0.433,25
"1,4,5,6,13,14",17,"4,13,14",0.511,26
"0,2,11,12",13,nan,0.568,27
"1,4,5",18,nan,0.651,27
"0,5,6,10",11,10,0.451,27
"0,1,2,4,5,6",7,nan,0.367,27
"0,2,5,6",23,nan,0.286,27
"1,4,5",20,nan,0.684,27
"1,2,4,10",23,10,0.569,28
"2,5,6,10",8,10,0.666,28
"1,2,4,10",16,10,0.3,28
"0,2,5,6",20,nan,0.776,28
"2,5,6,10",20,10,0.737,28
"1,4,5,6,13,14",11,"4,13,14",0.458,29
"1,2,4,10",6,10,0.722,29
"0,5,6,10",2,10,0.477,29
"1,4,5",22,nan,0.062,29
"1,4,5",11,nan,0.028,29
"0,1,2,5,6",20,nan,0.58,30
"4,5,6,7,8,9,10",9,10,0.199,30
"1,4,5",12,nan,0.658,30
"0,4",11,nan,0.144,30
"1,5,6,10",21,10,0.459,30
"1,4,5",1,nan,0.35,30
"1,4,5",10,nan,0.197,30
"2,5,6,10",1,10,0.281,30
"0,5,6,8",22,8,0.287,30
"0,11,12",5,"11,12",0.479,30
"0,5,6,8",21,8,0.193,30
"1,2,4,10",7,10,0.103,31
"1,4,5",1,nan,0.294,31
"2,5,6,10",9,10,0.063,31
"0,1,2,4,5,6",17,nan,0.318,31
"0,2,11,12",17,nan,0.502,31
"0,1,2,5,6",18,nan,0.347,31
"0,1,2,4,5,6",2,nan,0.778,31
"0,2,5,6,10",7,10,0.374,32
"0,1,2,5,6",21,nan,0.797,32
"0,4",17,nan,0.501,32
"1,4,5,6,13,14",17,"4,13,14",0.436,32
"0,10,11,12,14",10,"10,11,12,14",0.31,32
"0,1,2,5,6",5,nan,0.119,32
"1,4,5,6,13,14",2,"4,13,14",0.08,32
"1,4,5",3,nan,0.142,33
"0,5,6,8",20,8,0.212,33
"1,4,5",10,nan,0.753,33
"0,1,2,4,5,6",19,nan,0.321,33
"1,4,5,6,13,14",21,"4,13,14",0.326,33
"1,4,5,6,13,14",18,"4,13,14",0.761,33
"4,5,6,7,8,9,10",17,10,0.591,33
"1,2,4,10",19,10,0.316,34
"4,5,6,10",6,"4,6,10",0.269,34
"0,5,6,10",14,10,0.705,34
"0,11,12",21,"11,12",0.506,34
"0,1,2,4,5,6",24,nan,0.236,34
"0,11,12",19,"11,12",0.009,35
"4,5,6,10",13,"4,6,10",0.151,35
"0,10,11,12,14",18,"10,11,12,14",0.223,41
"0,10,11,12,14",24,"10,11,12,14",0.547,41
"0,2,5,6",19,nan,0.315,44
"0,11,12",10,"11,12",0.39,44
"0,2,5,6,10",18,10,0.067,45
"4,5,6,10",25,"4,6,10",0.369,45
"4,5,6,7,8,9,10",17,10,0.213,46
"1,2,4,10",8,10,0.707,46
"0,4",17,nan,0.29,46
"0,2,5,6",20,nan,0.031,46
"0,2,11,12",9,nan,0.509,47
"0,2,5,6,10",13,10,0.469,47
"0,2,5,6,10",13,10,0.385,47
"0,11,12",10,"11,12",0.037,48
"1,4,5",3,nan,0.634,48
"0,5,6,8",10,8,0.397,48
"0,11,12",14,"11,12",0.352,48
"1,4,5",14,nan,0.174,48
"0,5,6,8",25,8,0.727,48
"0,5,6,10",21,10,0.109,48
"2,5,6,10",19,10,0.113,49
"4,5,6,10",7,"4,6,10",0.539,49
"0,2,11,12",10,nan,0.41,49
"1,2,4,10",10,10,0.131,49
"0,5,6,10",22,10,0.758,50
"1,4,5,6,13,14",20,"4,13,14",0.499,50
"0,4",18,nan,0.454,50
"4,5,6,7,8,9,10",24,10,0.506,50
"0,1,2,5,6",23,nan,0.24,50
"0,2,5,6",24,nan,0.792,50
"0,11,12",8,"11,12",0.131,50
"4,5,6,7,8,9,10",25,10,0.215,50
"0,1,2,5,6",8,nan,0.247,51
"1,5,6,10",13,10,0.026,51
"0,10,11,12,14",14,"10,11,12,14",0.766,51
"2,5,6,10",3,10,0.493,51
"1,4,5,6,13,14",19,"4,13,14",0.298,51
"2,5,6,10",25,10,0.013,51
"1,5,6,10",3,10,0.496,51
"1,2,4,10",4,10,0.384,51
