"0,2",11,2,0.501,4
"0,1,4,7",21,4,0.581,5
"0,1,3,4",5,"0,1",0.058,5
"0,1,3,4",5,"0,1",0.453,5
"0,4,5",6,4,0.654,6
"0,2",15,2,0.43,6
"0,1,8",1,8,0.075,6
"0,1,4,7",13,4,0.681,6
"0,1,3,4",13,"0,1",0.498,7
"0,1,4",12,4,0.685,7
"0,4,5",20,4,0.145,7
"0,1",5,nan,0.314,7
"0,2",7,2,0.481,7
"0,5",16,nan,0.413,7
"0,1,4",16,4,0.496,7
"0,2",22,2,0.368,7
"0,1,4",19,4,0.751,8
"0,1,4,7",10,4,0.646,8
"0,1,4",4,4,0.026,8
"0,5",6,nan,0.503,8
"0,4",17,nan,0.247,8
"0,5",13,nan,0.085,8
"0,1,4",10,4,0.477,9
"0,1",18,nan,0.332,9
"0,1,3,4",17,"0,1",0.573,9
"0,5",1,nan,0.747,9
"0,5",20,nan,0.62,9
"0,2",20,2,0.385,9
"0,1,4",24,4,0.332,9
"0,1,4",7,4,0.187,9
"0,1,4,7",8,4,0.34,9
"0,1,4",16,4,0.684,10
"0,1,3,4",7,"0,1",0.733,10
1,2,nan,0.259,10
"0,5",20,nan,0.744,11
"0,1",3,nan,0.019,11
"0,2",20,2,0.263,11
"0,1,4",6,4,0.719,11
"0,1,4,7",23,4,0.09,11
"0,2",11,2,0.123,11
"0,1,4",18,4,0.456,12
"0,1,4,7",17,4,0.795,12
"0,4,5",23,4,0.069,12
"0,1,4",12,4,0.792,12
"0,1,4,7",23,4,0.563,12
"0,4",3,nan,0.237,12
"0,2",17,2,0.723,12
"0,1,4",22,4,0.65,13
"0,5",13,nan,0.631,13
"0,4",10,nan,0.498,13
"0,1,3,4",9,"0,1",0.085,14
"0,4,5",21,4,0.5,14
"0,1,4",5,4,0.263,14
"0,1,8",10,8,0.112,14
"0,4",8,nan,0.786,14
"0,1",1,nan,0.429,15
"0,1,8",16,8,0.382,16
"0,1,3,4",18,"0,1",0.001,16
"0,1,3,4",4,"0,1",0.128,18
"0,1,4,7",9,4,0.54,18
"0,4,5",23,4,0.165,24
"0,1",12,nan,0.512,24
"0,4",10,nan,0.181,26
1,6,nan,0.51,26
"0,1,4",17,4,0.783,26
"0,2",23,2,0.431,26
"0,4",17,nan,0.641,27
1,14,nan,0.779,27
"0,1,4",17,4,0.648,27
"0,1",22,nan,0.192,27
1,20,nan,0.686,27
"0,1",8,nan,0.743,28
"0,1",9,nan,0.23,28
"0,4",25,nan,0.394,28
"0,5",24,nan,0.583,28
"0,4,5",23,4,0.189,28
"0,1,4",17,4,0.763,29
"0,1,4",9,4,0.374,29
"0,1,3,4",20,"0,1",0.779,29
"0,1",8,nan,0.463,29
"0,1,4",21,4,0.127,29
"0,1,8",18,8,0.54,29
"0,4",18,nan,0.278,29
"0,1,4",24,4,0.645,29
"0,2",5,2,0.417,30
"0,2",21,2,0.66,30
"0,1",15,nan,0.508,30
"0,1,3,4",20,"0,1",0.15,30
"0,1,8",20,8,0.708,30
"0,4",21,nan,0.013,30
"0,5",7,nan,0.402,30
"0,1,4",1,4,0.504,31
"0,1,4",16,4,0.506,31
"0,1,3,4",18,"0,1",0.798,31
"0,1,4,7",1,4,0.563,31
"0,1,8",18,8,0.272,31
"0,4,5",18,4,0.41,32
"0,4",21,nan,0.377,32
"0,1,4",2,4,0.529,32
"0,1,8",2,8,0.303,32
"0,5",15,nan,0.773,32
"0,5",14,nan,0.792,32
"0,1,4,7",11,4,0.155,32
"0,1,4,7",6,4,0.742,32
"0,2",18,2,0.581,32
"0,2",7,2,0.596,32
"0,4,5",17,4,0.772,32
"0,5",10,nan,0.749,32
"0,2",23,2,0.167,33
"0,1,4",17,4,0.28,33
"0,2",22,2,0.431,33
"0,2",3,2,0.111,33
"0,1,4",22,4,0.516,33
"0,5",6,nan,0.497,34
"0,1",12,nan,0.353,34
"0,2",13,2,0.693,34
"0,2",21,2,0.018,34
"0,4,5",24,4,0.068,35
"0,4,5",10,4,0.2,37
"0,1,4",9,4,0.327,37
"0,1,4",16,4,0.578,43
"0,1,4",4,4,0.702,44
"0,1",7,nan,0.028,44
"0,1,3,4",1,"0,1",0.295,44
"0,5",4,nan,0.14,45
"0,5",20,nan,0.36,45
"0,1,4",20,4,0.256,46
"0,1,4",19,4,0.559,46
"0,1",8,nan,0.286,46
"0,1,4,7",8,4,0.01,47
"0,1",19,nan,0.637,47
1,17,nan,0.056,47
"0,2",18,2,0.054,47
"0,1",9,nan,0.078,48
1,10,nan,0.59,48
1,9,nan,0.056,48
"0,1,8",10,8,0.064,48
"0,1,4",22,4,0.123,48
"0,4,5",11,4,0.098,48
"0,1,4,7",7,4,0.408,49
"0,4",9,nan,0.496,49
"0,1,4",7,4,0.07,49
"0,4,5",11,4,0.551,49
"0,2",15,2,0.219,49
"0,1,4,7",14,4,0.289,49
"0,1,8",10,8,0.618,49
"0,1",24,nan,0.15,50
"0,1,4,7",7,4,0.731,50
1,16,nan,0.684,50
"0,4",9,nan,0.779,50
"0,5",23,nan,0.71,50
"0,1,8",9,8,0.344,50
"0,1,4",18,4,0.494,50
"0,5",20,nan,0.652,51
"0,1,4,7",4,4,0.757,51
"0,1,4,7",11,4,0.428,51
"0,4",16,nan,0.19,51
"0,1,4",8,4,0.727,51
"0,1",10,nan,0.549,51
"0,1,8",16,8,0.342,51
"0,1,4",25,4,0.651,51
"0,1,4,7",11,4,0.205,51
"0,1,8",12,8,0.08,51
1,23,nan,0.108,52
"0,5",16,nan,0.021,52
"0,2",19,2,0.678,52
"0,1,8",3,8,0.055,53
"0,4,5",8,4,0.254,53
"0,1,3,4",9,"0,1",0.414,53
"0,1,4",12,4,0.22,53
"0,2",21,2,0.391,53
"0,2",8,2,0.048,54
"0,1",18,nan,0.481,54
"0,1",2,nan,0.595,54
"0,2",16,2,0.158,55
