"0,4",7,nan,0.468,5
"0,2",23,2,0.757,6
"0,2",21,2,0.008,6
"0,4",15,nan,0.111,6
"0,2",12,2,0.373,6
"0,4",6,nan,0.484,6
"0,4",13,nan,0.031,7
"0,1,3,4",6,"0,1",0.065,7
"0,1",11,nan,0.771,7
"0,1,3,4",6,"0,1",0.565,7
1,8,nan,0.758,7
1,7,nan,0.784,7
"0,4",8,nan,0.333,7
"0,1",9,nan,0.726,7
"0,4",22,nan,0.165,7
"0,1,3,4",8,"0,1",0.539,8
1,5,nan,0.161,8
1,8,nan,0.086,8
"0,1,3,4",3,"0,1",0.667,8
"0,1,4",23,4,0.433,8
"0,1,4,7",22,4,0.502,8
"0,4",2,nan,0.161,8
"0,1",24,nan,0.623,9
"0,5",3,nan,0.202,9
"0,1,4",20,4,0.494,9
"0,1,4",7,4,0.372,9
"0,5",7,nan,0.347,9
"0,1,8",25,8,0.403,10
"0,1,4",12,4,0.345,10
"0,1,4",16,4,0.522,10
"0,2",3,2,0.205,10
"0,1,8",9,8,0.269,11
1,22,nan,0.332,11
"0,1,4,7",12,4,0.388,11
"0,1,3,4",5,"0,1",0.294,11
"0,2",13,2,0.089,11
1,3,nan,0.323,12
"0,2",22,2,0.101,12
"0,1,8",22,8,0.164,12
"0,1,4,7",19,4,0.292,12
"0,4",1,nan,0.351,13
"0,1",10,nan,0.47,13
"0,1,3,4",12,"0,1",0.086,13
"0,4",13,nan,0.422,13
"0,4,5",2,4,0.797,13
"0,4,5",25,4,0.123,13
"0,1",10,nan,0.778,13
"0,2",19,2,0.723,13
"0,1,4",6,4,0.475,13
"0,5",14,nan,0.667,14
"0,5",21,nan,0.233,14
"0,1,4",11,4,0.776,14
"0,1,4",6,4,0.213,14
"0,1",8,nan,0.098,14
"0,2",2,2,0.37,14
"0,4",17,nan,0.296,15
"0,1,4",24,4,0.66,15
"0,4,5",14,4,0.472,16
"0,4,5",3,4,0.136,16
"0,1,4",18,4,0.341,17
"0,1,4",5,4,0.035,23
"0,1,3,4",6,"0,1",0.328,24
"0,1,3,4",1,"0,1",0.332,25
"0,2",16,2,0.267,25
