"0,5,6,10",16,10,0.676,4
"0,5,6,10",19,10,0.793,4
"2,5,6,10",8,10,0.318,4
"1,4,5,6,13,14",19,"4,13,14",0.109,5
"0,1,2,4,5,6",22,nan,0.134,5
"0,4",19,nan,0.79,6
"0,2,5,6,10",1,10,0.502,6
"1,2,4,10",24,10,0.256,6
"1,4,5",1,nan,0.331,6
"0,11,12",11,"11,12",0.613,7
"0,1,2,4,5,6",22,nan,0.742,7
"0,10,11,12,14",25,"10,11,12,14",0.504,7
"0,2,5,6",11,nan,0.374,7
"0,2,5,6,10",18,10,0.247,7
"0,1,2,5,6",15,nan,0.316,8
"0,2,5,6",6,nan,0.532,8
"0,2,5,6",16,nan,0.671,8
"4,5,6,10",11,"4,6,10",0.784,8
"2,5,6,10",16,10,0.027,9
"0,1,2,5,6",21,nan,0.733,9
"0,2,11,12",20,nan,0.624,9
"4,5,6,10",24,"4,6,10",0.785,9
"0,10,11,12,14",25,"10,11,12,14",0.114,10
"0,2,5,6,10",14,10,0.688,10
"4,5,6,7,8,9,10",9,10,0.315,10
"4,5,6,7,8,9,10",20,10,0.573,10
"0,2,5,6,10",18,10,0.053,10
"0,11,12",12,"11,12",0.667,10
"1,4,5,6,13,14",15,"4,13,14",0.293,11
"0,2,5,6,10",7,10,0.343,11
"0,2,5,6",1,nan,0.622,11
"0,4",14,nan,0.792,11
"0,11,12",17,"11,12",0.177,11
"0,4",2,nan,0.158,12
"0,5,6,8",7,8,0.224,12
"0,1,2,4,5,6",11,nan,0.027,12
"0,2,5,6",25,nan,0.605,12
"1,4,5,6,13,14",5,"4,13,14",0.036,12
"0,2,5,6",24,nan,0.563,12
"0,4",24,nan,0.142,12
"0,5,6,10",17,10,0.094,12
"0,10,11,12,14",16,"10,11,12,14",0.79,12
"0,11,12",6,"11,12",0.058,13
"0,5,6,10",16,10,0.578,13
"0,2,5,6,10",11,10,0.512,13
"0,1,2,5,6",19,nan,0.46,14
"0,5,6,8",24,8,0.277,14
"1,2,4,10",24,10,0.364,15
"0,1,2,4,5,6",2,nan,0.611,15
"2,5,6,10",12,10,0.358,15
"1,4,5,6,13,14",22,"4,13,14",0.744,15
"0,1,2,4,5,6",12,nan,0.33,15
"1,4,5",14,nan,0.331,16
"0,1,2,4,5,6",17,nan,0.118,17
"0,4",3,nan,0.565,17
"0,1,2,5,6",20,nan,0.155,17
"1,2,4,10",21,10,0.161,19
"0,1,2,4,5,6",2,nan,0.227,19
"4,5,6,7,8,9,10",19,10,0.065,20
"0,5,6,10",13,10,0.199,20
"1,4,5",2,nan,0.566,24
"4,5,6,10",1,"4,6,10",0.476,25
"0,5,6,8",10,8,0.404,25
"0,1,2,5,6",24,nan,0.723,26
"0,10,11,12,14",13,"10,11,12,14",0.458,27
"4,5,6,7,8,9,10",5,10,0.597,27
"4,5,6,7,8,9,10",23,10,0.288,27
"1,4,5",3,nan,0.637,27
"4,5,6,7,8,9,10",18,10,0.615,27
"4,5,6,10",21,"4,6,10",0.018,28
"2,5,6,10",16,10,0.432,28
"0,10,11,12,14",25,"10,11,12,14",0.699,28
"0,10,11,12,14",23,"10,11,12,14",0.196,28
"0,10,11,12,14",9,"10,11,12,14",0.346,28
"0,5,6,8",9,8,0.657,28
"0,1,2,4,5,6",20,nan,0.043,28
"0,1,2,5,6",15,nan,0.071,29
"0,4",22,nan,0.636,29
"2,5,6,10",9,10,0.683,29
"0,11,12",15,"11,12",0.374,29
"1,2,4,10",14,10,0.573,29
"1,2,4,10",22,10,0.317,29
"0,1,2,4,5,6",23,nan,0.46,29
"4,5,6,7,8,9,10",19,10,0.799,30
"0,2,5,6,10",20,10,0.185,30
"1,4,5",20,nan,0.334,30
"0,5,6,10",24,10,0.163,30
"0,5,6,8",22,8,0.256,30
"0,5,6,8",22,8,0.699,30
"0,2,11,12",5,nan,0.41,31
"1,5,6,10",3,10,0.041,31
"1,5,6,10",25,10,0.563,31
"4,5,6,10",23,"4,6,10",0.67,31
"1,4,5",22,nan,0.261,32
"1,5,6,10",21,10,0.035,32
"0,2,5,6",17,nan,0.564,32
"0,4",23,nan,0.339,32
"0,2,5,6",23,nan,0.136,32
"0,2,5,6,10",18,10,0.564,32
"4,5,6,10",8,"4,6,10",0.723,32
"2,5,6,10",13,10,0.397,32
"1,2,4,10",23,10,0.405,32
"1,2,4,10",13,10,0.118,33
"4,5,6,10",25,"4,6,10",0.428,33
"0,5,6,10",11,10,0.155,33
"0,11,12",9,"11,12",0.456,33
"0,5,6,10",3,10,0.577,33
"0,5,6,10",20,10,0.062,33
"1,4,5",5,nan,0.502,33
"0,2,5,6,10",24,10,0.146,34
"0,2,11,12",22,nan,0.349,34
"1,4,5",14,nan,0.449,34
"0,1,2,4,5,6",11,nan,0.054,34
"0,1,2,4,5,6",1,nan,0.545,34
"1,2,4,10",15,10,0.137,35
"0,1,2,5,6",21,nan,0.446,35
"0,5,6,10",14,10,0.144,35
"4,5,6,7,8,9,10",10,10,0.254,35
"0,1,2,4,5,6",9,nan,0.62,36
"0,2,5,6",2,nan,0.618,36
"0,1,2,5,6",17,nan,0.711,43
"0,1,2,5,6",15,nan,0.287,44
"0,1,2,4,5,6",23,nan,0.17,44
"0,2,5,6,10",15,10,0.015,45
"0,5,6,10",22,10,0.47,45
"0,5,6,8",22,8,0.214,45
"1,4,5",21,nan,0.512,45
"0,11,12",11,"11,12",0.592,45
"0,10,11,12,14",25,"10,11,12,14",0.58,46
"4,5,6,7,8,9,10",5,10,0.571,46
"0,10,11,12,14",7,"10,11,12,14",0.066,46
"0,2,11,12",7,nan,0.661,46
"1,4,5",1,nan,0.223,46
"0,11,12",21,"11,12",0.734,47
"0,2,5,6,10",19,10,0.457,47
"0,2,5,6,10",5,10,0.058,47
"0,11,12",14,"11,12",0.011,47
"0,11,12",25,"11,12",0.533,47
"4,5,6,7,8,9,10",15,10,0.172,48
"0,1,2,5,6",3,nan,0.681,48
"2,5,6,10",12,10,0.784,48
"1,4,5,6,13,14",8,"4,13,14",0.407,48
"0,11,12",15,"11,12",0.129,48
"0,2,5,6,10",12,10,0.751,48
"0,5,6,10",19,10,0.078,48
"0,2,5,6,10",2,10,0.621,48
"1,4,5,6,13,14",9,"4,13,14",0.744,49
"0,11,12",19,"11,12",0.011,49
"0,5,6,10",17,10,0.534,49
"0,2,5,6",9,nan,0.66,49
"0,1,2,4,5,6",20,nan,0.52,49
"2,5,6,10",21,10,0.275,49
"0,4",6,nan,0.468,49
"0,1,2,4,5,6",2,nan,0.786,49
"4,5,6,7,8,9,10",25,10,0.664,50
"0,4",5,nan,0.629,50
"2,5,6,10",25,10,0.354,50
"1,5,6,10",15,10,0.654,50
"0,5,6,10",17,10,0.123,50
"0,2,11,12",16,nan,0.618,50
"0,5,6,10",11,10,0.142,50
"0,1,2,5,6",8,nan,0.606,50
"2,5,6,10",18,10,0.188,50
"1,5,6,10",11,10,0.619,50
"1,4,5",4,nan,0.704,50
"2,5,6,10",18,10,0.562,51
"0,1,2,5,6",18,nan,0.171,51
"0,11,12",6,"11,12",0.593,52
"0,1,2,4,5,6",20,nan,0.35,52
"0,10,11,12,14",17,"10,11,12,14",0.189,52
"1,4,5",9,nan,0.353,52
"0,5,6,10",25,10,0.19,53
"2,5,6,10",6,10,0.077,53
"0,2,11,12",2,nan,0.314,54
"0,11,12",23,"11,12",0.684,54
"0,1,2,5,6",7,nan,0.75,55
"1,5,6,10",13,10,0.166,55
"1,2,4,10",23,10,0.138,56
"0,11,12",18,"11,12",0.22,56
"0,4",19,nan,0.52,56
"0,1,2,5,6",15,nan,0.667,61
"0,5,6,8",21,8,0.329,64
"4,5,6,7,8,9,10",8,10,0.331,65
"0,2,5,6",19,nan,0.517,65
"0,2,5,6,10",18,10,0.463,65
"0,1,2,4,5,6",25,nan,0.769,66
"2,5,6,10",6,10,0.505,66
"4,5,6,10",7,"4,6,10",0.443,67
"0,5,6,10",25,10,0.752,67
"0,11,12",3,"11,12",0.075,67
"1,4,5,6,13,14",7,"4,13,14",0.599,67
"1,2,4,10",22,10,0.096,67
"1,2,4,10",19,10,0.151,67
"0,11,12",13,"11,12",0.048,68
"0,2,11,12",5,nan,0.127,68
"0,1,2,5,6",7,nan,0.168,68
"4,5,6,10",23,"4,6,10",0.706,68
"1,4,5,6,13,14",25,"4,13,14",0.783,68
"1,5,6,10",15,10,0.159,68
"1,4,5",16,nan,0.72,68
"0,11,12",22,"11,12",0.673,68
"0,1,2,4,5,6",1,nan,0.261,69
"4,5,6,10",4,"4,6,10",0.445,69
"1,2,4,10",1,10,0.623,69
"0,2,11,12",25,nan,0.254,69
"2,5,6,10",12,10,0.399,69
"0,5,6,8",6,8,0.02,69
"0,2,5,6",20,nan,0.642,70
