"0,1,8",9,8,0.587,3
1,16,nan,0.11,4
"0,4,5",8,4,0.343,5
"0,2",21,2,0.68,5
"0,1,4",14,4,0.127,6
"0,1,3,4",2,"0,1",0.271,6
"0,1",14,nan,0.424,6
1,21,nan,0.494,6
1,1,nan,0.666,6
"0,1",9,nan,0.011,7
"0,2",8,2,0.267,7
"0,1,4",1,4,0.148,7
"0,5",22,nan,0.553,7
"0,2",15,2,0.058,7
"0,2",1,2,0.639,8
"0,1",15,nan,0.642,8
"0,1",7,nan,0.596,8
"0,4,5",2,4,0.102,8
"0,1,4",4,4,0.136,8
"0,1",14,nan,0.552,9
"0,1",21,nan,0.794,9
"0,2",11,2,0.055,9
"0,1,4",20,4,0.024,9
"0,1",25,nan,0.626,9
1,5,nan,0.672,9
"0,5",6,nan,0.75,9
"0,1",1,nan,0.225,9
"0,5",15,nan,0.379,9
"0,2",18,2,0.55,9
"0,4,5",21,4,0.054,9
1,16,nan,0.251,10
"0,4",23,nan,0.202,10
"0,4",5,nan,0.396,10
"0,1",20,nan,0.134,10
"0,1,8",16,8,0.635,10
"0,1,4",1,4,0.523,11
"0,5",22,nan,0.668,11
"0,1",4,nan,0.198,11
"0,1,3,4",15,"0,1",0.228,11
"0,1",13,nan,0.505,11
"0,5",14,nan,0.042,11
"0,1",10,nan,0.42,11
"0,1",13,nan,0.067,12
"0,1,4",8,4,0.038,12
"0,1,4",4,4,0.032,12
"0,2",9,2,0.283,12
"0,2",23,2,0.259,12
"0,1,4",8,4,0.31,12
1,4,nan,0.247,13
"0,1,8",25,8,0.37,13
"0,4,5",14,4,0.045,13
"0,4",23,nan,0.5,13
"0,1,4",25,4,0.588,13
"0,5",22,nan,0.241,14
"0,4",9,nan,0.376,14
"0,1,4",10,4,0.604,15
"0,4",23,nan,0.389,15
"0,2",17,2,0.292,16
"0,1",17,nan,0.622,16
"0,1,3,4",17,"0,1",0.25,21
"0,5",22,nan,0.587,22
"0,1,4",21,4,0.524,23
"0,1,3,4",20,"0,1",0.066,25
"0,1,3,4",25,"0,1",0.528,25
1,23,nan,0.367,25
"0,5",20,nan,0.317,26
"0,1,4",22,4,0.529,26
"0,1",6,nan,0.625,26
"0,4,5",11,4,0.065,27
"0,1,4",9,4,0.277,27
"0,2",1,2,0.399,27
"0,1",4,nan,0.689,27
"0,5",8,nan,0.219,27
"0,5",25,nan,0.561,27
"0,2",13,2,0.248,28
"0,4",18,nan,0.494,28
"0,2",14,2,0.119,28
"0,1,8",9,8,0.056,28
"0,1,3,4",2,"0,1",0.256,28
"0,1",4,nan,0.704,28
"0,1",23,nan,0.202,28
"0,1,4",13,4,0.534,29
"0,1,4,7",12,4,0.144,29
"0,1,4,7",14,4,0.57,29
"0,1,8",22,8,0.07,29
"0,4",3,nan,0.269,29
"0,4,5",6,4,0.242,29
"0,1,8",16,8,0.4,29
"0,5",2,nan,0.185,29
"0,4",20,nan,0.392,29
"0,1,8",25,8,0.332,30
"0,1,4",23,4,0.113,30
1,6,nan,0.576,30
"0,1,3,4",22,"0,1",0.792,30
"0,2",7,2,0.626,30
"0,1,4",25,4,0.305,30
"0,4",20,nan,0.242,30
"0,1,8",7,8,0.408,30
1,3,nan,0.357,31
"0,4,5",4,4,0.242,31
"0,4",1,nan,0.329,31
"0,1",10,nan,0.114,31
"0,1,3,4",12,"0,1",0.242,31
"0,4",21,nan,0.209,32
"0,5",22,nan,0.436,32
"0,2",10,2,0.05,32
"0,2",25,2,0.567,32
"0,1,4",9,4,0.443,33
"0,5",17,nan,0.429,33
"0,1,4",3,4,0.034,33
"0,4,5",25,4,0.739,33
"0,1,3,4",21,"0,1",0.271,33
"0,1,4",11,4,0.753,34
"0,1,4",10,4,0.107,34
"0,4,5",11,4,0.116,35
"0,4,5",11,4,0.431,35
1,9,nan,0.502,35
"0,5",2,nan,0.042,36
"0,4",14,nan,0.238,37
1,17,nan,0.372,39
"0,1,3,4",8,"0,1",0.532,44
"0,1",5,nan,0.547,45
"0,2",16,2,0.619,45
"0,4",8,nan,0.514,45
"0,1,4",11,4,0.703,45
"0,1",8,nan,0.619,45
"0,1,3,4",4,"0,1",0.436,46
"0,1,4,7",1,4,0.626,46
"0,1,8",6,8,0.355,46
"0,4",23,nan,0.214,46
"0,5",18,nan,0.731,47
"0,1,4",5,4,0.368,47
"0,1,8",15,8,0.785,47
"0,1",9,nan,0.574,47
"0,1,3,4",20,"0,1",0.093,47
"0,4,5",25,4,0.292,47
"0,1",8,nan,0.146,47
"0,1,4",17,4,0.762,47
"0,2",16,2,0.453,48
"0,1,4",20,4,0.498,48
"0,5",7,nan,0.185,48
"0,1",1,nan,0.214,48
"0,1",24,nan,0.331,48
"0,1,4",21,4,0.294,48
"0,1,4",5,4,0.238,48
1,24,nan,0.655,49
"0,1,4,7",6,4,0.637,49
"0,1,3,4",17,"0,1",0.035,49
"0,1,3,4",24,"0,1",0.594,49
"0,1,4,7",5,4,0.695,50
"0,1,4",12,4,0.473,50
1,22,nan,0.389,50
"0,4",14,nan,0.366,50
"0,2",12,2,0.57,50
"0,1",4,nan,0.342,50
"0,2",10,2,0.124,51
"0,5",18,nan,0.512,51
"0,1,4,7",25,4,0.69,51
"0,4",20,nan,0.36,52
"0,2",18,2,0.712,52
"0,4",16,nan,0.377,52
1,3,nan,0.185,52
"0,4",25,nan,0.02,52
"0,1,4",23,4,0.708,53
"0,2",18,2,0.455,53
1,8,nan,0.565,53
"0,5",9,nan,0.52,53
"0,5",8,nan,0.068,53
"0,1,8",19,8,0.292,53
1,5,nan,0.65,54
"0,5",2,nan,0.652,54
1,6,nan,0.109,54
"0,2",23,2,0.537,55
"0,1,4",18,4,0.039,55
"0,5",7,nan,0.263,55
"0,1,4",2,4,0.35,55
"0,1,4",5,4,0.568,56
"0,2",6,2,0.424,56
"0,1,4,7",19,4,0.707,56
"0,4,5",21,4,0.455,58
"0,1,4",24,4,0.287,64
1,23,nan,0.688,64
"0,1,3,4",15,"0,1",0.662,65
"0,1,4",14,4,0.257,66
"0,5",6,nan,0.247,66
"0,1,4",25,4,0.572,66
"0,1,4,7",17,4,0.372,66
"0,1,4",5,4,0.714,66
"0,1,4,7",6,4,0.333,66
"0,1,4",14,4,0.172,66
"0,1,4",8,4,0.062,67
"0,2",15,2,0.093,67
"0,1",14,nan,0.755,67
"0,4,5",16,4,0.012,67
"0,2",11,2,0.527,67
"0,1,4",4,4,0.179,67
"0,1,4",22,4,0.128,68
"0,1,4",22,4,0.544,68
"0,4,5",4,4,0.519,68
"0,2",23,2,0.776,68
"0,1,3,4",3,"0,1",0.336,68
"0,1,3,4",2,"0,1",0.073,69
"0,1,3,4",21,"0,1",0.603,69
"0,1,4",5,4,0.685,69
"0,4,5",22,4,0.504,69
"0,1,4",8,4,0.379,69
"0,1,4",14,4,0.179,69
"0,4",24,nan,0.09,69
"0,1,4",17,4,0.417,69
"0,4",14,nan,0.585,69
"0,4,5",21,4,0.249,69
"0,1,4",2,4,0.558,70
"0,2",24,2,0.381,70
"0,4,5",3,4,0.76,70
"0,1,3,4",21,"0,1",0.372,70
1,22,nan,0.78,70
"0,1,3,4",9,"0,1",0.134,70
"0,4",14,nan,0.668,70
"0,2",8,2,0.07,71
"0,1,4",7,4,0.707,71
"0,1",21,nan,0.651,71
"0,5",20,nan,0.581,71
"0,1,4",21,4,0.101,71
"0,1,8",5,8,0.338,71
"0,4",15,nan,0.747,71
"0,4,5",24,4,0.418,72
"0,2",10,2,0.325,72
"0,1,4,7",2,4,0.651,72
"0,4",6,nan,0.46,73
"0,1",6,nan,0.629,73
"0,1,4",8,4,0.204,74
"0,4,5",22,4,0.358,74
"0,5",15,nan,0.424,74
"0,4",2,nan,0.27,74
"0,1,4",1,4,0.69,75
"0,1,4",9,4,0.794,75
"0,1,4",12,4,0.651,75
"0,4",13,nan,0.227,75
"0,1,8",23,8,0.541,76
"0,1",18,nan,0.57,77
"0,4",10,nan,0.114,84
"0,1,3,4",18,"0,1",0.68,84
"0,1,4",7,4,0.712,85
"0,5",22,nan,0.095,85
"0,4",1,nan,0.156,85
"0,4",3,nan,0.674,86
"0,1,4",4,4,0.483,86
"0,1,4",9,4,0.331,86
"0,4,5",4,4,0.602,87
"0,1",25,nan,0.512,87
1,25,nan,0.075,87
"0,1,8",18,8,0.774,87
"0,2",8,2,0.021,87
"0,1,8",3,8,0.552,87
"0,1,4",14,4,0.419,88
"0,1,4",10,4,0.145,88
1,23,nan,0.471,88
"0,4,5",25,4,0.126,88
"0,1,8",23,8,0.366,88
1,22,nan,0.481,88
"0,1,4",5,4,0.452,88
"0,1,4",22,4,0.023,89
"0,1,3,4",1,"0,1",0.627,89
"0,4",19,nan,0.251,89
"0,4,5",25,4,0.258,89
"0,4",21,nan,0.407,90
"0,1",15,nan,0.753,90
"0,2",25,2,0.671,90
"0,2",5,2,0.799,90
"0,2",13,2,0.175,90
"0,5",16,nan,0.719,90
"0,1,4",13,4,0.367,90
1,9,nan,0.011,90
"0,1,3,4",20,"0,1",0.628,91
"0,1,8",4,8,0.782,91
"0,1,4",14,4,0.538,91
"0,1,4",2,4,0.796,91
"0,2",8,2,0.21,91
"0,5",4,nan,0.675,91
"0,1,4,7",2,4,0.738,91
"0,2",7,2,0.367,92
"0,1,3,4",15,"0,1",0.67,92
"0,4",21,nan,0.45,92
"0,2",1,2,0.62,92
"0,1,4",22,4,0.232,92
"0,1",23,nan,0.377,92
"0,1,8",24,8,0.113,92
"0,2",11,2,0.558,92
"0,1,4,7",19,4,0.765,93
"0,1,4",10,4,0.212,93
1,25,nan,0.699,93
"0,2",8,2,0.158,94
"0,1,3,4",5,"0,1",0.476,94
"0,1,3,4",10,"0,1",0.306,94
"0,2",20,2,0.081,94
1,9,nan,0.292,94
"0,2",23,2,0.678,95
"0,1,4",12,4,0.762,95
1,12,nan,0.023,95
"0,4",11,nan,0.514,97
"0,4,5",9,4,0.374,105
"0,1,4",5,4,0.52,105
"0,5",3,nan,0.765,105
"0,1,4",12,4,0.48,105
"0,1,4",13,4,0.426,106
"0,4,5",22,4,0.306,106
"0,2",8,2,0.73,106
"0,1,4,7",23,4,0.14,106
"0,1",20,nan,0.751,106
1,25,nan,0.296,107
"0,4,5",25,4,0.463,107
1,15,nan,0.693,107
"0,1,8",20,8,0.774,108
"0,1,3,4",17,"0,1",0.429,108
"0,4,5",11,4,0.474,108
"0,4,5",19,4,0.721,108
"0,1,4",4,4,0.502,108
"0,5",20,nan,0.225,108
"0,4",13,nan,0.286,108
"0,1,8",20,8,0.004,109
"0,4",17,nan,0.489,109
"0,1,4",13,4,0.113,109
"0,1,4,7",3,4,0.011,109
"0,1",11,nan,0.142,109
"0,1,4",8,4,0.591,109
"0,1,4",9,4,0.371,110
"0,2",15,2,0.094,110
"0,4",5,nan,0.175,110
"0,4",2,nan,0.651,110
1,17,nan,0.689,110
"0,5",9,nan,0.104,110
1,3,nan,0.056,110
1,18,nan,0.174,110
"0,5",13,nan,0.679,111
"0,4,5",3,4,0.197,111
"0,4",4,nan,0.215,111
"0,1,4",2,4,0.507,111
"0,1,4",7,4,0.512,112
"0,1,4,7",14,4,0.69,112
"0,1,4",3,4,0.288,112
"0,4",21,nan,0.146,112
"0,4",25,nan,0.625,112
"0,4",9,nan,0.458,112
"0,1,3,4",15,"0,1",0.352,113
