"0,4",17,nan,0.235,6
"0,11,12",14,"11,12",0.258,6
"0,4",1,nan,0.311,7
"0,2,5,6",6,nan,0.058,7
"0,10,11,12,14",7,"10,11,12,14",0.403,8
"1,4,5",4,nan,0.787,8
"2,5,6,10",24,10,0.298,8
"0,4",23,nan,0.421,8
"0,5,6,8",4,8,0.034,8
"0,5,6,10",18,10,0.338,8
"1,5,6,10",11,10,0.416,8
"1,2,4,10",16,10,0.173,8
"1,5,6,10",21,10,0.469,9
"0,2,5,6",3,nan,0.121,9
"0,1,2,5,6",5,nan,0.472,9
"0,11,12",15,"11,12",0.398,9
"2,5,6,10",14,10,0.22,9
"0,2,5,6",20,nan,0.489,10
"0,11,12",20,"11,12",0.269,10
"0,11,12",7,"11,12",0.792,10
"1,4,5",6,nan,0.416,10
"0,5,6,8",17,8,0.124,11
"4,5,6,7,8,9,10",17,10,0.432,11
"2,5,6,10",6,10,0.596,11
"0,2,11,12",21,nan,0.299,11
"0,1,2,5,6",10,nan,0.693,11
"0,5,6,10",16,10,0.718,11
"0,2,5,6,10",7,10,0.167,12
"0,2,11,12",16,nan,0.108,12
"4,5,6,7,8,9,10",6,10,0.699,12
"1,4,5",16,nan,0.699,12
"1,4,5,6,13,14",5,"4,13,14",0.203,12
"0,1,2,4,5,6",11,nan,0.721,13
"0,2,5,6,10",17,10,0.63,13
"1,5,6,10",24,10,0.777,13
"1,4,5",3,nan,0.192,13
"0,5,6,8",7,8,0.334,13
"4,5,6,7,8,9,10",2,10,0.36,14
"1,5,6,10",17,10,0.321,14
"0,4",5,nan,0.352,16
"4,5,6,10",16,"4,6,10",0.686,23
"1,5,6,10",20,10,0.128,24
"0,5,6,10",11,10,0.019,26
"1,4,5,6,13,14",19,"4,13,14",0.257,26
"0,2,5,6",18,nan,0.276,26
"0,2,5,6,10",2,10,0.062,26
"4,5,6,7,8,9,10",21,10,0.738,26
"0,4",3,nan,0.292,26
"0,11,12",2,"11,12",0.525,27
"0,10,11,12,14",13,"10,11,12,14",0.641,27
