"0,1,2,4,5,6",23,nan,0.69,3
"0,10,11,12,14",5,"10,11,12,14",0.112,3
"0,2,5,6",12,nan,0.164,4
"4,5,6,10",3,"4,6,10",0.19,4
"4,5,6,10",22,"4,6,10",0.482,4
"1,4,5,6,13,14",7,"4,13,14",0.654,4
"1,5,6,10",15,10,0.067,4
"0,2,11,12",16,nan,0.229,4
"0,1,2,4,5,6",1,nan,0.75,4
"4,5,6,10",24,"4,6,10",0.553,5
"1,2,4,10",20,10,0.665,5
"1,5,6,10",11,10,0.089,5
"4,5,6,7,8,9,10",22,10,0.638,5
"0,11,12",13,"11,12",0.539,5
"4,5,6,7,8,9,10",8,10,0.651,5
"0,2,5,6",2,nan,0.668,5
"1,4,5,6,13,14",14,"4,13,14",0.07,5
"0,10,11,12,14",4,"10,11,12,14",0.492,5
"0,4",17,nan,0.515,6
"4,5,6,10",8,"4,6,10",0.583,6
"1,4,5,6,13,14",24,"4,13,14",0.658,6
"0,1,2,5,6",19,nan,0.256,6
"0,1,2,4,5,6",2,nan,0.458,6
"1,2,4,10",20,10,0.595,6
"0,5,6,10",8,10,0.682,6
"1,2,4,10",16,10,0.172,6
"0,11,12",10,"11,12",0.081,6
"1,5,6,10",24,10,0.015,6
"1,4,5",23,nan,0.67,6
"0,5,6,8",13,8,0.06,6
"0,2,5,6",19,nan,0.461,6
"0,1,2,4,5,6",14,nan,0.265,6
"0,5,6,10",21,10,0.797,6
"0,1,2,5,6",2,nan,0.147,7
"0,1,2,5,6",7,nan,0.245,7
"4,5,6,7,8,9,10",8,10,0.759,7
"1,2,4,10",7,10,0.609,7
"0,2,11,12",25,nan,0.77,7
"4,5,6,10",7,"4,6,10",0.063,7
"0,2,11,12",4,nan,0.746,7
"0,4",10,nan,0.003,7
"1,5,6,10",25,10,0.034,7
"1,5,6,10",15,10,0.511,7
"1,4,5,6,13,14",6,"4,13,14",0.48,7
"0,2,5,6,10",18,10,0.64,7
"1,2,4,10",21,10,0.317,7
"1,2,4,10",12,10,0.641,7
"0,1,2,4,5,6",22,nan,0.061,7
"1,2,4,10",16,10,0.559,7
"0,5,6,10",13,10,0.131,7
"4,5,6,10",6,"4,6,10",0.072,7
"1,5,6,10",7,10,0.789,7
"0,2,5,6",21,nan,0.289,7
"1,2,4,10",17,10,0.439,8
"1,5,6,10",22,10,0.743,8
"0,1,2,4,5,6",4,nan,0.517,8
"4,5,6,7,8,9,10",21,10,0.651,8
"0,10,11,12,14",7,"10,11,12,14",0.255,8
"0,4",22,nan,0.629,8
"0,4",18,nan,0.117,8
"1,2,4,10",15,10,0.231,8
"1,2,4,10",12,10,0.713,8
"0,4",25,nan,0.469,8
"0,10,11,12,14",15,"10,11,12,14",0.015,8
"1,2,4,10",3,10,0.464,8
"1,2,4,10",18,10,0.599,8
"0,11,12",25,"11,12",0.783,8
"0,2,5,6",2,nan,0.687,8
"0,11,12",22,"11,12",0.072,8
"1,4,5",16,nan,0.235,9
"1,4,5",7,nan,0.624,9
"4,5,6,10",4,"4,6,10",0.182,9
"0,4",8,nan,0.145,9
"0,2,5,6,10",21,10,0.332,9
"2,5,6,10",22,10,0.511,9
"0,2,5,6,10",16,10,0.085,9
"4,5,6,7,8,9,10",16,10,0.185,9
"2,5,6,10",5,10,0.19,9
"0,2,11,12",19,nan,0.65,9
"0,1,2,4,5,6",3,nan,0.711,9
"0,5,6,10",24,10,0.651,9
"1,4,5",25,nan,0.096,9
"0,1,2,4,5,6",17,nan,0.554,9
"1,4,5,6,13,14",17,"4,13,14",0.235,9
"1,4,5,6,13,14",4,"4,13,14",0.078,10
"0,5,6,10",21,10,0.776,10
"2,5,6,10",17,10,0.601,10
"2,5,6,10",23,10,0.548,10
"4,5,6,10",15,"4,6,10",0.428,10
"0,5,6,10",9,10,0.235,10
"2,5,6,10",22,10,0.399,10
"1,4,5",8,nan,0.103,10
"0,1,2,5,6",20,nan,0.561,10
"4,5,6,10",6,"4,6,10",0.173,10
"4,5,6,10",1,"4,6,10",0.224,10
"2,5,6,10",19,10,0.608,10
"0,5,6,10",3,10,0.693,10
"0,2,5,6,10",3,10,0.701,10
"0,2,5,6",16,nan,0.735,10
"0,2,11,12",7,nan,0.149,11
"2,5,6,10",10,10,0.082,11
"0,1,2,4,5,6",6,nan,0.466,11
"0,2,5,6,10",7,10,0.721,11
"0,10,11,12,14",18,"10,11,12,14",0.519,11
"0,10,11,12,14",18,"10,11,12,14",0.754,11
"0,5,6,10",4,10,0.416,11
"0,4",16,nan,0.467,11
"0,11,12",8,"11,12",0.583,11
"4,5,6,7,8,9,10",24,10,0.118,11
"0,5,6,8",23,8,0.681,11
"1,4,5,6,13,14",1,"4,13,14",0.668,11
"0,1,2,4,5,6",10,nan,0.786,11
"0,1,2,5,6",24,nan,0.408,11
"2,5,6,10",6,10,0.566,11
"2,5,6,10",1,10,0.165,11
"1,4,5",4,nan,0.138,11
"0,5,6,8",21,8,0.26,11
"0,2,5,6",3,nan,0.755,12
"1,4,5",4,nan,0.664,12
"0,1,2,4,5,6",15,nan,0.433,12
"4,5,6,10",8,"4,6,10",0.773,12
"0,10,11,12,14",25,"10,11,12,14",0.1,12
"0,5,6,8",24,8,0.687,12
"0,2,11,12",5,nan,0.075,12
"4,5,6,7,8,9,10",8,10,0.186,12
"0,10,11,12,14",21,"10,11,12,14",0.347,12
"0,1,2,5,6",18,nan,0.119,12
"0,1,2,5,6",6,nan,0.783,12
"0,5,6,8",25,8,0.193,12
"0,2,5,6,10",7,10,0.446,12
"0,1,2,4,5,6",2,nan,0.347,13
"0,2,5,6,10",3,10,0.076,13
"0,2,5,6,10",1,10,0.314,13
"0,5,6,8",8,8,0.498,13
"1,5,6,10",10,10,0.031,13
"0,4",5,nan,0.122,14
"2,5,6,10",3,10,0.218,14
