"4,5,6,7,8,9,10",24,10,0.682,3
"1,4,5",17,nan,0.228,4
"0,10,11,12,14",17,"10,11,12,14",0.605,5
"1,4,5",14,nan,0.679,5
"4,5,6,7,8,9,10",13,10,0.531,5
"0,2,5,6,10",3,10,0.142,6
"0,1,2,4,5,6",3,nan,0.244,6
"1,2,4,10",5,10,0.014,6
"0,2,5,6,10",19,10,0.393,6
"0,2,11,12",25,nan,0.085,7
"1,2,4,10",3,10,0.337,7
"1,4,5,6,13,14",10,"4,13,14",0.618,7
"0,1,2,4,5,6",3,nan,0.389,7
"0,10,11,12,14",19,"10,11,12,14",0.636,7
"1,5,6,10",13,10,0.372,7
"0,2,11,12",1,nan,0.748,8
"0,5,6,8",25,8,0.409,8
"1,4,5",10,nan,0.519,8
"0,1,2,5,6",4,nan,0.537,8
"1,5,6,10",10,10,0.262,8
"0,2,11,12",18,nan,0.781,8
"0,10,11,12,14",20,"10,11,12,14",0.478,8
"0,2,5,6",20,nan,0.02,8
"0,1,2,4,5,6",17,nan,0.723,8
"0,2,11,12",15,nan,0.459,8
"0,2,11,12",6,nan,0.543,8
"0,5,6,10",10,10,0.498,8
"1,4,5,6,13,14",4,"4,13,14",0.443,8
"0,2,5,6,10",16,10,0.71,8
"2,5,6,10",24,10,0.031,8
"1,5,6,10",16,10,0.389,8
"4,5,6,7,8,9,10",17,10,0.199,9
"0,5,6,8",12,8,0.08,9
"1,2,4,10",21,10,0.477,9
"0,5,6,10",6,10,0.689,9
"4,5,6,7,8,9,10",7,10,0.234,9
"0,1,2,5,6",23,nan,0.75,9
"0,11,12",19,"11,12",0.742,9
"0,5,6,8",11,8,0.399,9
"0,5,6,10",25,10,0.664,10
"0,10,11,12,14",8,"10,11,12,14",0.615,10
"0,10,11,12,14",15,"10,11,12,14",0.001,10
"0,4",12,nan,0.25,10
"0,2,5,6",7,nan,0.545,10
"0,2,5,6",8,nan,0.025,10
"0,5,6,8",15,8,0.618,10
"0,1,2,5,6",16,nan,0.229,11
"1,2,4,10",9,10,0.605,11
"0,2,5,6",17,nan,0.314,11
"1,4,5,6,13,14",6,"4,13,14",0.056,11
"1,4,5,6,13,14",11,"4,13,14",0.752,11
"4,5,6,7,8,9,10",13,10,0.426,11
"4,5,6,7,8,9,10",22,10,0.373,11
"4,5,6,7,8,9,10",7,10,0.066,11
"0,2,11,12",8,nan,0.463,12
"4,5,6,10",20,"4,6,10",0.284,12
"0,10,11,12,14",8,"10,11,12,14",0.182,12
"0,4",15,nan,0.449,12
"1,4,5",14,nan,0.57,12
"0,2,5,6,10",7,10,0.12,13
"4,5,6,7,8,9,10",5,10,0.357,13
"1,4,5,6,13,14",8,"4,13,14",0.156,13
"0,5,6,8",5,8,0.47,13
"0,1,2,4,5,6",12,nan,0.339,13
"0,1,2,5,6",7,nan,0.304,13
"0,2,11,12",8,nan,0.339,13
"0,1,2,4,5,6",19,nan,0.505,13
"0,2,5,6,10",17,10,0.005,13
"0,5,6,10",25,10,0.456,14
"0,1,2,4,5,6",19,nan,0.261,14
"2,5,6,10",10,10,0.251,14
"0,1,2,4,5,6",3,nan,0.626,15
"0,5,6,10",8,10,0.207,15
"0,2,5,6,10",19,10,0.236,15
"1,4,5,6,13,14",17,"4,13,14",0.222,16
"1,5,6,10",25,10,0.727,16
"0,5,6,8",7,8,0.277,16
"0,10,11,12,14",12,"10,11,12,14",0.256,17
"0,5,6,10",5,10,0.426,18
"0,1,2,4,5,6",16,nan,0.662,19
"0,10,11,12,14",10,"10,11,12,14",0.386,22
"4,5,6,10",15,"4,6,10",0.099,23
"1,4,5",10,nan,0.597,24
"1,4,5",19,nan,0.237,24
"0,10,11,12,14",8,"10,11,12,14",0.287,25
"1,4,5,6,13,14",10,"4,13,14",0.606,25
"0,2,5,6",10,nan,0.081,26
"0,1,2,5,6",23,nan,0.557,26
"0,4",19,nan,0.774,26
"1,2,4,10",10,10,0.629,26
"0,1,2,4,5,6",2,nan,0.182,26
"1,4,5,6,13,14",5,"4,13,14",0.036,26
"0,10,11,12,14",16,"10,11,12,14",0.238,26
"0,10,11,12,14",14,"10,11,12,14",0.372,27
"1,5,6,10",7,10,0.113,27
"0,2,5,6",25,nan,0.471,27
"0,10,11,12,14",3,"10,11,12,14",0.612,27
"0,11,12",21,"11,12",0.735,27
"0,5,6,10",11,10,0.797,27
"0,2,5,6",12,nan,0.417,28
"0,4",13,nan,0.715,28
"0,1,2,5,6",17,nan,0.405,28
"0,5,6,8",23,8,0.601,28
"0,1,2,5,6",1,nan,0.403,28
"4,5,6,10",11,"4,6,10",0.526,28
"1,5,6,10",19,10,0.012,28
"0,5,6,8",24,8,0.726,28
"4,5,6,7,8,9,10",14,10,0.058,29
"0,1,2,4,5,6",8,nan,0.297,29
"0,1,2,5,6",24,nan,0.336,29
"0,11,12",20,"11,12",0.44,29
"0,5,6,10",17,10,0.66,29
"4,5,6,10",17,"4,6,10",0.232,29
"4,5,6,10",8,"4,6,10",0.277,29
"0,4",5,nan,0.796,29
"0,5,6,10",17,10,0.148,30
"0,2,5,6,10",25,10,0.519,30
"0,5,6,10",18,10,0.265,30
"0,1,2,4,5,6",19,nan,0.639,30
"4,5,6,7,8,9,10",14,10,0.73,30
"0,2,5,6",10,nan,0.443,30
"0,2,11,12",14,nan,0.052,30
"2,5,6,10",4,10,0.46,30
"0,1,2,5,6",5,nan,0.677,31
"1,2,4,10",9,10,0.573,31
"0,11,12",6,"11,12",0.01,31
"1,4,5,6,13,14",10,"4,13,14",0.685,31
"4,5,6,7,8,9,10",12,10,0.567,32
"0,1,2,5,6",7,nan,0.009,32
"0,4",17,nan,0.525,32
"0,1,2,4,5,6",4,nan,0.774,32
"0,11,12",24,"11,12",0.424,32
"4,5,6,10",24,"4,6,10",0.272,32
"1,5,6,10",2,10,0.237,32
"1,5,6,10",7,10,0.656,32
"1,2,4,10",19,10,0.366,32
"0,1,2,4,5,6",9,nan,0.443,32
"0,4",24,nan,0.529,32
"0,5,6,10",3,10,0.522,32
"0,5,6,8",4,8,0.524,33
"0,10,11,12,14",6,"10,11,12,14",0.168,33
"0,10,11,12,14",24,"10,11,12,14",0.567,33
"0,11,12",8,"11,12",0.774,33
"0,4",5,nan,0.521,33
"4,5,6,10",13,"4,6,10",0.628,33
"0,11,12",20,"11,12",0.168,34
"1,4,5,6,13,14",16,"4,13,14",0.064,34
"4,5,6,10",11,"4,6,10",0.1,34
"0,2,5,6,10",9,10,0.235,34
"0,10,11,12,14",11,"10,11,12,14",0.265,34
"2,5,6,10",14,10,0.455,34
"0,4",11,nan,0.303,34
"0,2,5,6,10",19,10,0.515,35
"2,5,6,10",2,10,0.252,35
"4,5,6,7,8,9,10",19,10,0.76,35
"0,10,11,12,14",5,"10,11,12,14",0.46,35
"1,2,4,10",22,10,0.674,36
"0,1,2,4,5,6",9,nan,0.338,37
"4,5,6,10",18,"4,6,10",0.34,38
"4,5,6,7,8,9,10",17,10,0.628,44
"0,5,6,8",7,8,0.421,44
"0,5,6,10",4,10,0.077,44
"0,5,6,10",20,10,0.293,45
"0,1,2,5,6",24,nan,0.434,45
"0,4",14,nan,0.468,45
"0,2,11,12",20,nan,0.709,45
"0,2,5,6,10",1,10,0.11,45
"0,4",23,nan,0.049,45
"0,1,2,5,6",11,nan,0.397,46
"1,4,5",17,nan,0.72,46
"1,5,6,10",19,10,0.119,46
"0,1,2,4,5,6",24,nan,0.182,46
"0,1,2,4,5,6",6,nan,0.389,46
"0,11,12",15,"11,12",0.306,46
"1,5,6,10",17,10,0.617,46
"1,4,5",8,nan,0.245,46
"0,1,2,4,5,6",2,nan,0.257,47
"4,5,6,10",9,"4,6,10",0.024,47
"0,4",20,nan,0.676,47
"0,2,5,6,10",11,10,0.736,47
"0,4",24,nan,0.307,47
"2,5,6,10",24,10,0.17,47
"1,5,6,10",13,10,0.74,47
"1,2,4,10",18,10,0.571,47
"2,5,6,10",2,10,0.714,48
"4,5,6,10",16,"4,6,10",0.409,48
"1,4,5",21,nan,0.642,48
"0,5,6,10",7,10,0.124,48
"0,1,2,5,6",15,nan,0.498,49
"0,1,2,4,5,6",6,nan,0.131,49
"0,5,6,10",18,10,0.571,49
"0,10,11,12,14",18,"10,11,12,14",0.253,49
"0,1,2,5,6",10,nan,0.08,49
"2,5,6,10",13,10,0.253,49
"2,5,6,10",23,10,0.433,49
"1,5,6,10",3,10,0.568,49
"1,2,4,10",8,10,0.118,49
"4,5,6,10",16,"4,6,10",0.002,50
"1,5,6,10",15,10,0.016,50
"0,2,11,12",20,nan,0.066,50
"0,5,6,8",7,8,0.173,50
"4,5,6,7,8,9,10",20,10,0.121,50
"2,5,6,10",23,10,0.71,50
"0,2,11,12",7,nan,0.106,50
"2,5,6,10",10,10,0.579,50
"1,5,6,10",10,10,0.717,50
"0,2,5,6",1,nan,0.001,50
"0,11,12",1,"11,12",0.339,50
"1,4,5,6,13,14",16,"4,13,14",0.556,51
"0,11,12",25,"11,12",0.303,51
"0,10,11,12,14",22,"10,11,12,14",0.053,51
"1,2,4,10",25,10,0.407,51
"0,11,12",25,"11,12",0.279,51
"0,1,2,4,5,6",5,nan,0.102,51
"0,5,6,8",19,8,0.248,51
"0,5,6,8",1,8,0.004,51
"0,2,5,6,10",3,10,0.103,52
"1,4,5",2,nan,0.128,52
"0,2,5,6,10",11,10,0.736,52
"0,5,6,8",4,8,0.556,52
"0,10,11,12,14",19,"10,11,12,14",0.298,52
"0,2,5,6",16,nan,0.187,52
"1,4,5,6,13,14",23,"4,13,14",0.585,52
"1,5,6,10",15,10,0.545,53
"0,5,6,10",25,10,0.671,53
"4,5,6,10",3,"4,6,10",0.582,53
"0,2,5,6,10",24,10,0.632,53
"1,2,4,10",16,10,0.53,54
"0,11,12",9,"11,12",0.715,54
"1,5,6,10",15,10,0.666,54
"1,2,4,10",12,10,0.423,54
"0,2,5,6,10",20,10,0.198,54
"2,5,6,10",11,10,0.401,55
"0,4",9,nan,0.402,55
"1,2,4,10",8,10,0.2,55
"0,1,2,4,5,6",25,nan,0.632,55
"0,4",18,nan,0.675,56
"0,2,11,12",23,nan,0.659,56
"0,10,11,12,14",16,"10,11,12,14",0.477,58
"0,2,5,6",1,nan,0.768,59
"2,5,6,10",25,10,0.364,64
"0,2,5,6,10",6,10,0.125,64
"1,4,5",4,nan,0.241,65
"0,5,6,10",2,10,0.61,65
"0,11,12",1,"11,12",0.073,65
"0,1,2,4,5,6",3,nan,0.243,66
"1,2,4,10",16,10,0.132,66
"1,4,5,6,13,14",7,"4,13,14",0.316,66
"0,4",14,nan,0.575,66
"0,1,2,5,6",16,nan,0.265,66
"0,2,11,12",4,nan,0.327,67
"0,2,11,12",9,nan,0.5,67
"2,5,6,10",19,10,0.688,67
"0,1,2,5,6",16,nan,0.418,67
"0,1,2,5,6",15,nan,0.317,67
"0,5,6,8",17,8,0.635,68
"0,10,11,12,14",22,"10,11,12,14",0.383,68
"0,11,12",10,"11,12",0.142,68
"0,5,6,8",7,8,0.706,68
"0,11,12",21,"11,12",0.116,68
"1,4,5",18,nan,0.505,68
"0,2,5,6,10",16,10,0.169,68
"1,2,4,10",6,10,0.23,68
"4,5,6,10",24,"4,6,10",0.244,68
"0,4",24,nan,0.57,68
"0,5,6,8",19,8,0.45,69
"1,5,6,10",8,10,0.612,69
"0,10,11,12,14",16,"10,11,12,14",0.454,69
"1,2,4,10",10,10,0.311,69
"0,1,2,4,5,6",15,nan,0.743,69
"0,4",19,nan,0.135,69
"0,2,11,12",15,nan,0.044,69
"0,4",1,nan,0.799,69
"0,1,2,4,5,6",16,nan,0.626,69
"0,1,2,5,6",1,nan,0.285,70
"4,5,6,7,8,9,10",24,10,0.223,70
"0,2,5,6",22,nan,0.617,70
"1,4,5",8,nan,0.113,70
"1,4,5",4,nan,0.151,70
"0,5,6,10",13,10,0.117,70
"0,2,11,12",18,nan,0.726,70
"0,5,6,8",9,8,0.299,70
"1,4,5,6,13,14",16,"4,13,14",0.608,70
"0,2,5,6",25,nan,0.087,71
"0,5,6,8",17,8,0.339,71
"0,2,5,6,10",1,10,0.573,71
"0,1,2,4,5,6",24,nan,0.307,71
"0,2,5,6",14,nan,0.059,71
"0,2,5,6,10",3,10,0.395,71
"1,5,6,10",21,10,0.266,71
"1,5,6,10",2,10,0.626,71
"0,4",7,nan,0.369,71
"0,5,6,8",18,8,0.342,71
"0,1,2,5,6",21,nan,0.196,71
"0,2,11,12",10,nan,0.15,71
"0,2,5,6,10",20,10,0.041,71
"2,5,6,10",17,10,0.566,72
"0,11,12",21,"11,12",0.289,72
"0,2,5,6",2,nan,0.23,72
"4,5,6,10",9,"4,6,10",0.05,72
"0,1,2,4,5,6",10,nan,0.502,72
"4,5,6,10",18,"4,6,10",0.655,72
"0,10,11,12,14",18,"10,11,12,14",0.072,72
"0,5,6,10",16,10,0.389,72
"0,10,11,12,14",21,"10,11,12,14",0.154,73
"0,4",2,nan,0.522,73
"0,5,6,10",20,10,0.716,74
"4,5,6,7,8,9,10",23,10,0.319,74
"0,4",10,nan,0.027,75
"1,4,5,6,13,14",17,"4,13,14",0.101,75
"0,1,2,5,6",10,nan,0.56,75
"0,2,11,12",15,nan,0.26,75
"0,1,2,4,5,6",19,nan,0.652,75
"4,5,6,7,8,9,10",16,10,0.6,75
"0,2,5,6,10",2,10,0.777,76
"2,5,6,10",13,10,0.2,76
"0,5,6,8",19,8,0.079,76
"4,5,6,10",15,"4,6,10",0.467,77
"0,4",15,nan,0.559,77
"0,2,11,12",23,nan,0.736,80
"0,10,11,12,14",20,"10,11,12,14",0.035,84
"1,2,4,10",12,10,0.591,84
"0,2,5,6",13,nan,0.478,85
"0,1,2,4,5,6",8,nan,0.627,86
"1,4,5,6,13,14",4,"4,13,14",0.02,86
"1,4,5,6,13,14",10,"4,13,14",0.452,86
"0,2,5,6,10",19,10,0.254,86
"0,5,6,10",10,10,0.123,86
"0,11,12",6,"11,12",0.707,86
"0,1,2,5,6",25,nan,0.329,87
"0,2,5,6",9,nan,0.7,87
"0,2,5,6",4,nan,0.115,87
"0,11,12",11,"11,12",0.555,87
"0,11,12",2,"11,12",0.095,88
"0,1,2,4,5,6",19,nan,0.328,88
"4,5,6,7,8,9,10",11,10,0.605,88
"0,5,6,8",17,8,0.346,88
"0,4",8,nan,0.323,88
"2,5,6,10",14,10,0.46,89
"0,11,12",7,"11,12",0.305,89
"0,5,6,8",20,8,0.736,89
"0,5,6,10",8,10,0.337,89
"0,2,5,6",8,nan,0.325,89
"0,11,12",10,"11,12",0.642,89
"0,5,6,10",12,10,0.191,89
"1,2,4,10",22,10,0.073,89
"0,5,6,8",2,8,0.273,89
"1,4,5,6,13,14",12,"4,13,14",0.737,89
"0,11,12",22,"11,12",0.196,89
"0,5,6,8",2,8,0.265,89
"4,5,6,10",22,"4,6,10",0.374,90
"1,5,6,10",22,10,0.485,90
"0,5,6,10",11,10,0.188,90
"0,4",11,nan,0.101,90
"4,5,6,10",7,"4,6,10",0.081,90
"2,5,6,10",18,10,0.519,90
"0,10,11,12,14",6,"10,11,12,14",0.77,90
"0,5,6,8",18,8,0.65,90
"1,4,5,6,13,14",25,"4,13,14",0.061,90
"0,10,11,12,14",12,"10,11,12,14",0.11,90
"0,5,6,8",4,8,0.207,90
"0,5,6,8",2,8,0.39,90
"1,5,6,10",7,10,0.147,90
"0,1,2,5,6",6,nan,0.432,91
"1,2,4,10",16,10,0.315,91
"4,5,6,10",22,"4,6,10",0.183,91
"0,1,2,5,6",2,nan,0.609,91
"0,5,6,10",5,10,0.351,91
"0,2,5,6,10",24,10,0.528,91
"4,5,6,10",3,"4,6,10",0.303,91
"0,2,5,6",14,nan,0.1,91
"1,2,4,10",6,10,0.548,91
"0,5,6,8",13,8,0.106,91
"0,2,5,6",4,nan,0.051,92
"0,4",16,nan,0.301,92
"2,5,6,10",19,10,0.116,92
"1,5,6,10",9,10,0.19,92
"0,10,11,12,14",20,"10,11,12,14",0.132,92
"0,11,12",16,"11,12",0.078,92
"0,2,5,6,10",17,10,0.069,92
"0,1,2,5,6",1,nan,0.705,93
"1,4,5,6,13,14",15,"4,13,14",0.374,93
"0,5,6,10",20,10,0.759,93
"0,11,12",2,"11,12",0.46,93
"1,5,6,10",11,10,0.316,93
"2,5,6,10",23,10,0.2,93
"0,10,11,12,14",4,"10,11,12,14",0.785,93
"0,1,2,5,6",16,nan,0.652,94
"0,1,2,5,6",6,nan,0.719,94
"0,5,6,8",24,8,0.379,94
"2,5,6,10",9,10,0.416,94
"4,5,6,10",23,"4,6,10",0.306,94
"1,5,6,10",8,10,0.761,94
"0,5,6,8",7,8,0.104,94
"0,2,11,12",10,nan,0.042,95
"0,2,5,6,10",23,10,0.452,96
"1,4,5",17,nan,0.306,97
"0,2,5,6",4,nan,0.489,97
"4,5,6,7,8,9,10",20,10,0.092,99
"4,5,6,7,8,9,10",14,10,0.626,99
"4,5,6,10",4,"4,6,10",0.744,101
"4,5,6,10",6,"4,6,10",0.004,104
"4,5,6,7,8,9,10",10,10,0.23,104
"0,2,11,12",5,nan,0.261,104
"2,5,6,10",1,10,0.748,104
"0,1,2,4,5,6",19,nan,0.663,105
"0,1,2,4,5,6",6,nan,0.027,105
"0,11,12",11,"11,12",0.455,105
"0,5,6,8",4,8,0.435,105
"0,1,2,4,5,6",3,nan,0.787,105
"1,5,6,10",23,10,0.2,105
"1,5,6,10",18,10,0.634,106
"0,2,5,6,10",8,10,0.24,106
"0,1,2,5,6",23,nan,0.741,106
"0,10,11,12,14",21,"10,11,12,14",0.109,106
"0,1,2,4,5,6",1,nan,0.504,106
"4,5,6,10",16,"4,6,10",0.009,107
"2,5,6,10",14,10,0.325,107
"0,5,6,8",22,8,0.059,107
"1,5,6,10",23,10,0.199,107
"0,11,12",25,"11,12",0.1,107
"2,5,6,10",15,10,0.628,107
"0,11,12",25,"11,12",0.761,108
"0,5,6,8",4,8,0.347,108
"1,2,4,10",11,10,0.603,108
"0,5,6,10",14,10,0.235,108
"1,4,5",12,nan,0.482,109
"0,2,5,6",4,nan,0.294,109
"0,4",21,nan,0.653,109
"0,5,6,10",21,10,0.079,109
"0,5,6,10",23,10,0.175,109
"0,5,6,8",1,8,0.095,109
"4,5,6,10",20,"4,6,10",0.061,109
"0,5,6,10",5,10,0.733,109
"0,4",15,nan,0.202,109
"4,5,6,7,8,9,10",19,10,0.33,109
"1,5,6,10",20,10,0.125,109
"1,2,4,10",16,10,0.758,109
"0,1,2,5,6",19,nan,0.542,110
"0,2,11,12",12,nan,0.793,110
"1,2,4,10",5,10,0.626,110
"4,5,6,7,8,9,10",22,10,0.624,110
"0,4",19,nan,0.071,110
"1,5,6,10",19,10,0.138,110
"0,4",4,nan,0.495,110
"0,2,5,6",21,nan,0.774,110
"0,11,12",8,"11,12",0.78,110
"0,5,6,8",23,8,0.532,110
"0,2,5,6",7,nan,0.712,110
"0,5,6,8",6,8,0.669,111
"0,5,6,8",10,8,0.703,111
"0,5,6,10",23,10,0.239,111
"1,2,4,10",10,10,0.364,111
"0,5,6,8",18,8,0.337,111
"0,11,12",6,"11,12",0.218,111
"0,5,6,10",24,10,0.079,111
"0,10,11,12,14",24,"10,11,12,14",0.683,111
"0,2,5,6,10",14,10,0.182,111
"1,4,5,6,13,14",2,"4,13,14",0.082,111
"0,10,11,12,14",17,"10,11,12,14",0.773,111
"1,4,5",18,nan,0.343,111
"0,2,5,6",18,nan,0.261,112
"0,2,5,6",15,nan,0.051,112
"0,4",6,nan,0.446,112
"4,5,6,10",10,"4,6,10",0.27,112
"0,2,5,6,10",16,10,0.651,112
"0,2,5,6,10",25,10,0.046,113
"0,4",12,nan,0.036,113
"0,10,11,12,14",5,"10,11,12,14",0.023,113
"1,4,5,6,13,14",18,"4,13,14",0.565,113
"0,2,11,12",12,nan,0.201,113
"1,5,6,10",13,10,0.295,113
"1,5,6,10",25,10,0.528,114
"0,1,2,4,5,6",1,nan,0.425,114
"1,2,4,10",24,10,0.67,114
"1,4,5",11,nan,0.615,114
"0,1,2,4,5,6",7,nan,0.175,114
"4,5,6,10",3,"4,6,10",0.754,115
"0,4",15,nan,0.15,115
"1,5,6,10",12,10,0.721,116
"0,2,5,6",23,nan,0.006,124
"4,5,6,10",11,"4,6,10",0.069,124
"1,5,6,10",10,10,0.111,125
"0,5,6,10",8,10,0.75,125
"1,4,5,6,13,14",2,"4,13,14",0.776,125
"0,1,2,4,5,6",5,nan,0.395,125
"0,5,6,8",16,8,0.62,125
"0,4",6,nan,0.248,126
"0,2,5,6,10",17,10,0.603,126
"0,5,6,8",12,8,0.629,126
"0,11,12",3,"11,12",0.224,126
"1,4,5,6,13,14",12,"4,13,14",0.284,126
"1,4,5,6,13,14",15,"4,13,14",0.264,127
"1,4,5,6,13,14",19,"4,13,14",0.291,127
"0,1,2,4,5,6",5,nan,0.326,127
"0,1,2,4,5,6",11,nan,0.227,127
"2,5,6,10",12,10,0.163,127
"0,5,6,8",4,8,0.259,127
"0,5,6,8",1,8,0.365,127
"4,5,6,7,8,9,10",1,10,0.368,127
"0,1,2,4,5,6",25,nan,0.346,128
"0,2,11,12",20,nan,0.086,128
"1,4,5",3,nan,0.399,128
"4,5,6,7,8,9,10",9,10,0.292,128
"2,5,6,10",22,10,0.52,128
"4,5,6,7,8,9,10",14,10,0.4,128
"0,2,5,6",24,nan,0.312,128
"0,1,2,5,6",6,nan,0.171,128
"1,5,6,10",13,10,0.435,128
"1,4,5,6,13,14",23,"4,13,14",0.119,128
"2,5,6,10",4,10,0.187,128
"0,5,6,8",9,8,0.412,128
"0,4",16,nan,0.65,128
"0,5,6,10",19,10,0.116,129
"0,2,11,12",12,nan,0.728,129
"2,5,6,10",10,10,0.278,129
"0,1,2,4,5,6",25,nan,0.522,129
"0,4",22,nan,0.061,129
"0,2,11,12",15,nan,0.387,129
"2,5,6,10",13,10,0.105,129
"0,11,12",2,"11,12",0.438,129
"1,4,5",10,nan,0.503,130
"0,2,5,6,10",8,10,0.706,130
"2,5,6,10",22,10,0.487,130
"4,5,6,7,8,9,10",22,10,0.404,130
"1,5,6,10",19,10,0.518,130
"0,10,11,12,14",7,"10,11,12,14",0.318,130
"0,11,12",18,"11,12",0.01,130
"1,2,4,10",21,10,0.669,130
"1,4,5,6,13,14",1,"4,13,14",0.382,131
"0,2,5,6",19,nan,0.34,131
"0,5,6,10",6,10,0.451,131
"0,4",20,nan,0.222,131
"1,4,5",17,nan,0.709,131
"0,2,5,6",9,nan,0.359,131
"1,5,6,10",18,10,0.097,131
"1,4,5,6,13,14",24,"4,13,14",0.134,131
"0,4",23,nan,0.527,131
"0,4",16,nan,0.155,131
"0,1,2,4,5,6",25,nan,0.668,131
"0,11,12",21,"11,12",0.145,131
"0,1,2,5,6",5,nan,0.209,131
"1,5,6,10",13,10,0.282,132
"0,5,6,8",18,8,0.11,132
"0,2,5,6",21,nan,0.227,132
"2,5,6,10",6,10,0.193,132
"0,2,5,6,10",3,10,0.755,132
"0,1,2,5,6",3,nan,0.106,132
"0,5,6,8",24,8,0.099,132
"1,5,6,10",17,10,0.074,132
"0,2,11,12",7,nan,0.049,133
"0,2,11,12",1,nan,0.284,134
"0,2,11,12",25,nan,0.26,134
"4,5,6,10",11,"4,6,10",0.442,134
"1,5,6,10",11,10,0.27,135
"0,4",19,nan,0.522,136
"4,5,6,7,8,9,10",14,10,0.231,136
"0,10,11,12,14",13,"10,11,12,14",0.23,136
"0,5,6,10",22,10,0.367,137
"1,2,4,10",20,10,0.209,138
"0,2,11,12",12,nan,0.222,144
"0,5,6,8",21,8,0.663,144
"2,5,6,10",11,10,0.603,145
"1,2,4,10",13,10,0.389,145
"0,2,5,6,10",15,10,0.085,145
"4,5,6,7,8,9,10",8,10,0.417,145
"0,5,6,10",24,10,0.461,145
"0,2,11,12",19,nan,0.484,146
"0,5,6,8",17,8,0.113,146
"0,4",21,nan,0.622,146
"2,5,6,10",4,10,0.588,146
"1,4,5,6,13,14",1,"4,13,14",0.098,146
"1,2,4,10",8,10,0.341,146
"0,5,6,8",9,8,0.711,147
"1,4,5,6,13,14",11,"4,13,14",0.254,147
"0,2,5,6,10",15,10,0.583,147
"0,5,6,8",3,8,0.511,147
"0,5,6,10",1,10,0.074,147
"1,5,6,10",17,10,0.267,147
"2,5,6,10",3,10,0.719,148
"0,4",7,nan,0.354,148
"0,1,2,4,5,6",21,nan,0.458,148
"1,2,4,10",24,10,0.391,148
"0,11,12",14,"11,12",0.661,148
"1,2,4,10",22,10,0.21,148
"2,5,6,10",19,10,0.173,148
"0,2,11,12",18,nan,0.791,149
"0,10,11,12,14",14,"10,11,12,14",0.085,149
"0,2,5,6",22,nan,0.119,149
"0,2,5,6,10",24,10,0.501,149
"1,4,5,6,13,14",10,"4,13,14",0.131,149
"0,2,11,12",22,nan,0.754,149
"0,1,2,4,5,6",16,nan,0.372,149
"4,5,6,7,8,9,10",22,10,0.311,149
"1,2,4,10",10,10,0.144,149
"0,2,5,6",13,nan,0.247,149
"0,5,6,8",15,8,0.466,150
"0,10,11,12,14",9,"10,11,12,14",0.25,150
"0,10,11,12,14",13,"10,11,12,14",0.375,150
"1,5,6,10",12,10,0.54,150
"0,5,6,8",6,8,0.418,150
"4,5,6,7,8,9,10",21,10,0.447,150
"0,5,6,10",25,10,0.693,150
"0,5,6,10",16,10,0.278,150
"1,4,5,6,13,14",5,"4,13,14",0.264,150
"0,5,6,10",1,10,0.325,150
"0,2,5,6,10",12,10,0.8,150
"0,2,5,6",8,nan,0.345,151
"2,5,6,10",4,10,0.487,151
"0,1,2,4,5,6",9,nan,0.535,151
"0,1,2,5,6",12,nan,0.425,151
"1,4,5",13,nan,0.052,151
"0,1,2,5,6",19,nan,0.253,151
"1,4,5,6,13,14",1,"4,13,14",0.252,151
"1,2,4,10",8,10,0.378,151
"0,2,5,6",5,nan,0.667,152
"2,5,6,10",2,10,0.131,152
"0,1,2,4,5,6",11,nan,0.053,152
"0,1,2,5,6",19,nan,0.755,152
"1,4,5",19,nan,0.581,152
"1,4,5,6,13,14",14,"4,13,14",0.459,153
"0,2,11,12",4,nan,0.107,153
"0,2,11,12",17,nan,0.636,153
"0,4",24,nan,0.412,153
"4,5,6,10",8,"4,6,10",0.639,154
"1,2,4,10",3,10,0.53,154
"0,5,6,10",3,10,0.276,154
"4,5,6,7,8,9,10",11,10,0.785,154
"1,2,4,10",21,10,0.144,154
"4,5,6,7,8,9,10",6,10,0.338,154
"0,1,2,5,6",16,nan,0.75,155
"1,2,4,10",13,10,0.472,155
"0,2,5,6",14,nan,0.405,155
"0,1,2,4,5,6",15,nan,0.436,155
"0,2,5,6,10",15,10,0.078,155
"2,5,6,10",10,10,0.199,156
"4,5,6,7,8,9,10",21,10,0.726,157
"1,4,5,6,13,14",16,"4,13,14",0.659,158
"4,5,6,7,8,9,10",21,10,0.556,158
"1,5,6,10",25,10,0.565,158
"0,11,12",9,"11,12",0.426,164
"0,5,6,10",12,10,0.099,165
"1,5,6,10",22,10,0.306,165
