"1,4,5,6,13,14",20,"4,13,14",0.117,3
"0,5,6,8",22,8,0.588,3
"0,1,2,4,5,6",15,nan,0.004,4
"0,5,6,10",19,10,0.433,5
"0,5,6,8",20,8,0.679,5
"1,4,5",16,nan,0.517,6
"0,5,6,8",14,8,0.195,6
"1,5,6,10",7,10,0.419,6
"0,5,6,10",9,10,0.16,6
"0,5,6,8",15,8,0.416,6
"0,2,5,6",18,nan,0.785,7
"2,5,6,10",14,10,0.403,7
"0,2,5,6",13,nan,0.365,8
"1,4,5,6,13,14",7,"4,13,14",0.545,8
"1,5,6,10",19,10,0.011,8
"0,2,5,6,10",25,10,0.577,8
"0,2,5,6",10,nan,0.288,8
"4,5,6,10",13,"4,6,10",0.69,8
"0,1,2,4,5,6",13,nan,0.398,9
"4,5,6,10",6,"4,6,10",0.541,9
"1,2,4,10",13,10,0.359,9
"0,2,5,6,10",15,10,0.343,9
"0,11,12",19,"11,12",0.263,9
"0,10,11,12,14",17,"10,11,12,14",0.164,9
"2,5,6,10",14,10,0.581,9
"0,4",9,nan,0.318,9
"4,5,6,7,8,9,10",16,10,0.49,10
"1,4,5,6,13,14",22,"4,13,14",0.605,10
"1,4,5,6,13,14",2,"4,13,14",0.315,10
"4,5,6,7,8,9,10",15,10,0.661,10
"0,5,6,10",13,10,0.729,10
"0,1,2,4,5,6",8,nan,0.761,10
"0,10,11,12,14",11,"10,11,12,14",0.523,10
"0,1,2,5,6",24,nan,0.092,11
"0,4",11,nan,0.772,11
"0,1,2,4,5,6",8,nan,0.604,11
"0,5,6,10",18,10,0.354,11
"0,11,12",2,"11,12",0.63,12
"0,2,5,6",9,nan,0.719,12
"0,2,11,12",12,nan,0.03,12
"0,2,5,6",24,nan,0.69,12
"1,5,6,10",5,10,0.02,12
"0,2,11,12",18,nan,0.587,13
"0,5,6,8",15,8,0.394,13
"1,2,4,10",2,10,0.579,13
"4,5,6,10",19,"4,6,10",0.727,13
"0,2,5,6",10,nan,0.078,14
"2,5,6,10",22,10,0.392,14
"0,1,2,5,6",3,nan,0.052,14
"0,2,5,6",11,nan,0.011,14
"0,4",11,nan,0.599,14
"0,5,6,10",3,10,0.625,15
"1,4,5",20,nan,0.494,15
"1,5,6,10",14,10,0.758,15
"1,4,5,6,13,14",15,"4,13,14",0.717,15
"0,1,2,5,6",12,nan,0.754,15
"0,2,5,6",25,nan,0.565,16
"0,4",24,nan,0.634,17
"0,2,5,6",13,nan,0.403,17
"0,2,5,6",15,nan,0.264,17
"0,5,6,10",22,10,0.143,23
"0,5,6,8",3,8,0.677,24
"1,4,5,6,13,14",13,"4,13,14",0.124,24
"0,1,2,4,5,6",17,nan,0.368,25
"1,4,5",7,nan,0.759,26
"0,2,5,6,10",7,10,0.649,26
"0,11,12",3,"11,12",0.407,26
"1,2,4,10",17,10,0.269,26
"0,2,5,6,10",7,10,0.444,27
"0,10,11,12,14",21,"10,11,12,14",0.266,28
"1,2,4,10",23,10,0.653,28
"0,10,11,12,14",19,"10,11,12,14",0.468,28
"1,2,4,10",23,10,0.611,29
"0,1,2,4,5,6",6,nan,0.793,29
"0,2,11,12",25,nan,0.094,29
"1,4,5,6,13,14",22,"4,13,14",0.646,29
"2,5,6,10",12,10,0.11,29
"4,5,6,7,8,9,10",9,10,0.554,29
"0,4",23,nan,0.137,29
"0,5,6,10",13,10,0.539,29
"0,4",6,nan,0.383,29
"0,11,12",12,"11,12",0.476,29
"0,1,2,4,5,6",20,nan,0.258,30
"0,4",24,nan,0.717,30
"4,5,6,10",21,"4,6,10",0.231,30
"0,2,5,6",25,nan,0.68,30
"0,4",24,nan,0.453,30
"1,2,4,10",17,10,0.615,30
"0,2,11,12",24,nan,0.151,30
"0,5,6,10",15,10,0.098,30
"0,10,11,12,14",5,"10,11,12,14",0.092,30
"0,1,2,4,5,6",19,nan,0.223,31
"0,2,5,6,10",24,10,0.346,31
"4,5,6,10",10,"4,6,10",0.579,31
"1,4,5,6,13,14",10,"4,13,14",0.522,31
"4,5,6,7,8,9,10",22,10,0.786,31
"0,1,2,4,5,6",15,nan,0.196,31
"0,1,2,4,5,6",19,nan,0.085,31
"4,5,6,7,8,9,10",19,10,0.501,31
"0,2,11,12",2,nan,0.417,31
"0,5,6,10",3,10,0.115,31
"1,4,5",12,nan,0.536,32
