"4,5,6,10",23,"4,6,10",0.336,2
"4,5,6,7,8,9,10",17,10,0.418,4
"0,5,6,10",16,10,0.523,4
"0,2,11,12",3,nan,0.452,4
"0,2,11,12",13,nan,0.325,4
"0,4",13,nan,0.218,5
"0,2,5,6",18,nan,0.413,5
"0,2,11,12",17,nan,0.537,5
"0,2,11,12",23,nan,0.065,5
"0,10,11,12,14",20,"10,11,12,14",0.104,5
"0,11,12",7,"11,12",0.456,5
"0,1,2,4,5,6",9,nan,0.294,6
"0,2,11,12",24,nan,0.641,6
"4,5,6,10",16,"4,6,10",0.47,6
"0,4",16,nan,0.114,6
"0,4",11,nan,0.156,6
"1,4,5",6,nan,0.532,6
"0,4",14,nan,0.388,7
"2,5,6,10",17,10,0.308,7
"4,5,6,7,8,9,10",12,10,0.638,7
"1,5,6,10",23,10,0.696,7
"1,4,5",5,nan,0.104,7
"0,1,2,4,5,6",21,nan,0.208,7
"4,5,6,10",3,"4,6,10",0.555,7
"4,5,6,7,8,9,10",24,10,0.502,8
"0,10,11,12,14",5,"10,11,12,14",0.177,8
"1,4,5,6,13,14",11,"4,13,14",0.704,8
"1,5,6,10",14,10,0.631,8
"1,4,5",20,nan,0.725,8
"2,5,6,10",8,10,0.194,9
"1,4,5,6,13,14",18,"4,13,14",0.32,9
"1,5,6,10",14,10,0.115,9
"0,5,6,8",25,8,0.348,9
"1,5,6,10",12,10,0.088,9
"0,1,2,5,6",23,nan,0.391,9
"0,5,6,8",23,8,0.299,9
"1,5,6,10",12,10,0.382,9
"0,5,6,10",20,10,0.66,9
"4,5,6,10",18,"4,6,10",0.727,9
"0,1,2,5,6",24,nan,0.727,9
"0,2,11,12",22,nan,0.055,9
"1,4,5,6,13,14",12,"4,13,14",0.623,9
"0,1,2,5,6",2,nan,0.373,9
"0,5,6,8",10,8,0.086,9
"1,4,5",20,nan,0.201,9
"0,5,6,8",24,8,0.44,9
"0,1,2,4,5,6",12,nan,0.741,10
"4,5,6,7,8,9,10",14,10,0.267,10
"2,5,6,10",24,10,0.631,10
"1,2,4,10",19,10,0.011,10
"2,5,6,10",6,10,0.173,10
"2,5,6,10",19,10,0.034,10
"0,5,6,10",9,10,0.706,10
"1,4,5",8,nan,0.043,10
"4,5,6,10",6,"4,6,10",0.107,10
"4,5,6,10",3,"4,6,10",0.404,10
"0,4",12,nan,0.761,10
"0,5,6,8",4,8,0.469,11
"0,4",10,nan,0.708,11
"0,5,6,8",16,8,0.069,11
"1,5,6,10",19,10,0.214,11
"0,4",3,nan,0.705,11
"0,2,5,6,10",18,10,0.384,11
"0,2,11,12",3,nan,0.028,11
"0,2,5,6",8,nan,0.766,11
"0,2,11,12",23,nan,0.486,11
"0,4",6,nan,0.05,11
"0,11,12",12,"11,12",0.649,11
"1,4,5",14,nan,0.673,11
"0,2,5,6",2,nan,0.178,11
"0,2,5,6",10,nan,0.664,11
"0,10,11,12,14",21,"10,11,12,14",0.658,12
"0,1,2,4,5,6",22,nan,0.269,12
"2,5,6,10",19,10,0.742,12
"1,4,5,6,13,14",24,"4,13,14",0.231,12
"1,4,5,6,13,14",22,"4,13,14",0.754,12
"0,2,11,12",8,nan,0.279,12
"0,2,5,6,10",11,10,0.434,12
"0,4",7,nan,0.229,12
"0,4",4,nan,0.186,12
"4,5,6,7,8,9,10",12,10,0.334,12
"0,2,5,6",24,nan,0.36,13
"0,1,2,4,5,6",24,nan,0.79,13
"0,1,2,4,5,6",1,nan,0.345,13
"1,5,6,10",23,10,0.101,13
"4,5,6,10",22,"4,6,10",0.657,13
"0,1,2,4,5,6",20,nan,0.099,13
"1,2,4,10",16,10,0.307,13
"0,1,2,5,6",21,nan,0.073,14
"0,1,2,5,6",2,nan,0.085,14
"1,4,5",22,nan,0.446,14
"1,5,6,10",23,10,0.145,14
"0,10,11,12,14",12,"10,11,12,14",0.794,15
"0,2,5,6",17,nan,0.626,15
"2,5,6,10",8,10,0.71,15
"1,4,5",23,nan,0.366,16
"1,2,4,10",16,10,0.784,16
"0,11,12",3,"11,12",0.007,17
"1,2,4,10",10,10,0.754,17
"0,2,11,12",2,nan,0.263,19
"4,5,6,7,8,9,10",21,10,0.2,23
"0,10,11,12,14",23,"10,11,12,14",0.743,23
"0,10,11,12,14",20,"10,11,12,14",0.363,23
"4,5,6,7,8,9,10",7,10,0.026,23
"0,2,11,12",10,nan,0.366,24
"0,2,5,6,10",22,10,0.235,24
"0,2,5,6,10",3,10,0.588,25
"0,11,12",17,"11,12",0.001,25
"0,5,6,10",13,10,0.795,25
"0,2,5,6",18,nan,0.788,25
"1,4,5",24,nan,0.397,25
"0,5,6,8",4,8,0.669,25
"1,2,4,10",24,10,0.661,25
"1,4,5",7,nan,0.13,26
"2,5,6,10",21,10,0.561,26
"2,5,6,10",7,10,0.193,26
"0,11,12",15,"11,12",0.389,26
"1,4,5",21,nan,0.669,26
"0,4",24,nan,0.189,26
"0,10,11,12,14",13,"10,11,12,14",0.493,27
"0,5,6,10",14,10,0.778,27
"4,5,6,10",3,"4,6,10",0.296,27
"1,2,4,10",6,10,0.279,27
"0,4",12,nan,0.298,27
"1,5,6,10",12,10,0.722,27
"0,1,2,4,5,6",18,nan,0.494,27
"0,4",13,nan,0.463,28
"0,4",5,nan,0.336,28
"0,5,6,10",11,10,0.089,28
"0,1,2,4,5,6",8,nan,0.635,28
"0,2,5,6,10",19,10,0.503,28
"4,5,6,7,8,9,10",15,10,0.407,28
"0,1,2,5,6",9,nan,0.534,28
"1,2,4,10",2,10,0.482,29
"0,4",22,nan,0.517,29
"0,1,2,5,6",15,nan,0.077,29
"0,2,5,6",18,nan,0.146,29
"0,11,12",25,"11,12",0.194,29
"0,2,11,12",20,nan,0.718,29
"1,5,6,10",21,10,0.729,29
"0,2,5,6",3,nan,0.638,29
"2,5,6,10",3,10,0.263,29
