"0,1,2,5,6",19,nan,0.06,4
"0,5,6,8",23,8,0.594,4
"1,2,4,10",13,10,0.473,5
"4,5,6,10",24,"4,6,10",0.652,5
"1,2,4,10",19,10,0.085,6
"4,5,6,10",20,"4,6,10",0.62,6
"1,4,5,6,13,14",18,"4,13,14",0.364,6
"4,5,6,10",15,"4,6,10",0.729,6
"4,5,6,10",4,"4,6,10",0.357,6
"0,1,2,5,6",11,nan,0.318,6
"0,2,5,6,10",6,10,0.458,6
"0,2,5,6,10",15,10,0.622,6
"1,4,5",11,nan,0.119,6
"0,4",18,nan,0.403,6
"2,5,6,10",2,10,0.25,7
"0,2,5,6",21,nan,0.538,7
"1,5,6,10",22,10,0.71,7
"0,1,2,4,5,6",15,nan,0.063,7
"0,4",17,nan,0.769,7
"0,2,5,6,10",1,10,0.358,7
"0,2,5,6,10",16,10,0.455,7
"0,2,5,6,10",8,10,0.369,7
"1,2,4,10",11,10,0.658,7
"0,1,2,4,5,6",18,nan,0.524,8
"0,5,6,10",24,10,0.196,8
"0,10,11,12,14",22,"10,11,12,14",0.442,8
"4,5,6,7,8,9,10",25,10,0.795,8
"1,5,6,10",22,10,0.296,8
"0,5,6,8",25,8,0.149,8
"0,2,5,6,10",22,10,0.698,8
"2,5,6,10",20,10,0.595,8
"0,4",5,nan,0.221,8
"4,5,6,7,8,9,10",5,10,0.554,8
"1,4,5,6,13,14",24,"4,13,14",0.246,8
"2,5,6,10",3,10,0.237,8
"0,5,6,8",25,8,0.322,8
"0,11,12",10,"11,12",0.649,8
"0,10,11,12,14",10,"10,11,12,14",0.458,8
"0,2,5,6,10",20,10,0.534,8
"0,2,5,6,10",17,10,0.081,9
"0,2,5,6,10",2,10,0.21,9
"0,4",9,nan,0.118,9
"2,5,6,10",4,10,0.459,9
"0,2,11,12",25,nan,0.65,9
"0,1,2,4,5,6",6,nan,0.502,9
"0,2,5,6,10",9,10,0.319,9
"1,5,6,10",15,10,0.217,9
"1,5,6,10",11,10,0.211,9
"1,4,5",11,nan,0.675,9
"0,10,11,12,14",16,"10,11,12,14",0.141,9
"1,4,5",2,nan,0.173,9
"0,5,6,10",17,10,0.74,9
"0,5,6,8",11,8,0.66,10
"2,5,6,10",4,10,0.069,10
"0,2,5,6,10",4,10,0.63,10
"0,5,6,8",6,8,0.295,10
"0,5,6,8",6,8,0.667,10
"1,2,4,10",5,10,0.182,10
"1,4,5",6,nan,0.793,10
"0,1,2,5,6",22,nan,0.324,10
"0,5,6,8",6,8,0.042,10
"2,5,6,10",23,10,0.223,10
"0,10,11,12,14",15,"10,11,12,14",0.707,10
"4,5,6,7,8,9,10",13,10,0.229,10
"0,1,2,4,5,6",8,nan,0.146,10
"0,1,2,4,5,6",24,nan,0.227,10
"0,1,2,4,5,6",4,nan,0.775,10
"0,2,5,6",23,nan,0.674,11
"0,2,11,12",15,nan,0.283,11
"1,4,5,6,13,14",18,"4,13,14",0.19,11
"1,2,4,10",3,10,0.459,11
"4,5,6,7,8,9,10",4,10,0.442,11
"0,1,2,4,5,6",24,nan,0.199,11
"1,4,5",25,nan,0.11,11
"0,1,2,4,5,6",22,nan,0.577,11
"4,5,6,10",16,"4,6,10",0.536,11
"4,5,6,10",19,"4,6,10",0.319,11
"0,2,5,6",2,nan,0.42,11
"1,4,5,6,13,14",18,"4,13,14",0.455,11
"0,2,11,12",14,nan,0.269,11
"1,4,5,6,13,14",15,"4,13,14",0.197,11
"0,2,11,12",1,nan,0.39,11
"1,4,5",2,nan,0.461,11
"0,2,11,12",1,nan,0.079,11
"0,2,5,6,10",14,10,0.718,12
"0,2,5,6",6,nan,0.521,12
"1,4,5",15,nan,0.754,12
"0,1,2,4,5,6",6,nan,0.408,12
"0,1,2,5,6",6,nan,0.448,12
"1,2,4,10",2,10,0.023,12
"4,5,6,10",25,"4,6,10",0.68,12
"4,5,6,10",4,"4,6,10",0.433,12
"0,1,2,4,5,6",22,nan,0.087,12
"0,1,2,4,5,6",16,nan,0.497,12
"1,4,5,6,13,14",14,"4,13,14",0.312,12
"1,4,5,6,13,14",13,"4,13,14",0.147,13
"0,2,5,6",22,nan,0.531,13
"0,5,6,10",20,10,0.545,13
"0,2,5,6,10",20,10,0.569,13
"0,2,11,12",24,nan,0.025,13
"0,2,5,6",20,nan,0.746,13
"4,5,6,7,8,9,10",17,10,0.703,13
"1,2,4,10",25,10,0.351,13
"0,1,2,5,6",20,nan,0.616,13
"0,1,2,4,5,6",22,nan,0.275,13
"2,5,6,10",14,10,0.527,13
"1,4,5,6,13,14",11,"4,13,14",0.134,14
"1,4,5,6,13,14",3,"4,13,14",0.602,14
"0,1,2,5,6",14,nan,0.617,14
"4,5,6,10",17,"4,6,10",0.635,14
"1,2,4,10",13,10,0.717,15
"0,5,6,8",1,8,0.197,15
"4,5,6,10",14,"4,6,10",0.516,15
"4,5,6,10",20,"4,6,10",0.791,16
"1,5,6,10",23,10,0.204,16
"0,1,2,5,6",17,nan,0.258,16
"0,4",16,nan,0.259,17
"0,2,5,6,10",23,10,0.232,18
"1,2,4,10",20,10,0.252,18
"0,5,6,8",22,8,0.769,20
"0,2,5,6,10",3,10,0.667,22
"1,4,5,6,13,14",14,"4,13,14",0.165,22
"0,1,2,5,6",13,nan,0.315,23
"1,2,4,10",15,10,0.669,24
"4,5,6,7,8,9,10",20,10,0.428,24
"1,5,6,10",17,10,0.399,25
"0,5,6,10",24,10,0.684,25
"4,5,6,7,8,9,10",10,10,0.72,25
"0,11,12",8,"11,12",0.544,25
"0,2,11,12",2,nan,0.769,25
"1,4,5,6,13,14",12,"4,13,14",0.362,26
"0,2,11,12",23,nan,0.421,26
"0,2,11,12",12,nan,0.09,26
"0,2,11,12",12,nan,0.483,26
"1,2,4,10",17,10,0.719,26
"1,2,4,10",23,10,0.71,26
"1,2,4,10",16,10,0.033,26
"0,1,2,5,6",24,nan,0.747,26
"0,10,11,12,14",2,"10,11,12,14",0.395,26
"0,1,2,5,6",18,nan,0.163,26
"1,2,4,10",21,10,0.444,26
"0,4",11,nan,0.477,26
"0,5,6,8",8,8,0.67,27
"0,2,11,12",11,nan,0.498,27
"0,10,11,12,14",2,"10,11,12,14",0.069,27
"1,2,4,10",3,10,0.355,27
"0,2,5,6",15,nan,0.513,27
"0,10,11,12,14",17,"10,11,12,14",0.215,28
"1,4,5,6,13,14",1,"4,13,14",0.064,28
"1,4,5,6,13,14",14,"4,13,14",0.694,28
"0,5,6,8",16,8,0.659,28
"0,1,2,4,5,6",14,nan,0.106,28
"0,2,5,6",25,nan,0.742,28
"1,4,5",21,nan,0.271,28
"0,5,6,8",4,8,0.25,28
"4,5,6,10",10,"4,6,10",0.027,28
"0,2,5,6",2,nan,0.342,28
