"31,30",31,,0.185,4
"24,22,25,34,23,28",31,"25,22",0.053,6
"26,20,35,25,24,17",36,,0.162,6
"17,24,23,20,22,25",16,,0.165,8
"30,31,27,32,34,28",7,31,0.106,8
"36,35,38",12,"36,35",0.017,8
"24,26,20,22,27,30",18,"20,22",0.189,8
"32,35,31,26,30,29",17,,0.179,8
"26,29,32,31,41,40",6,"31,29",0.199,8
"21,22,23,25,24,26",32,"25,22",0.126,8
"32,31,30,29,26",38,31,0.092,8
"37,36,39,38,35,34",30,"36,38",0.071,8
"25,33,28,32,29,34",11,"28,25",0.011,8
"32,29,30,31,28,34",8,,0.057,9
"36,37,38,40,34,35",12,"35,34",0.001,9
"30,35,31,32,37,25",5,"32,25",0.023,9
"24,23,19,28,21,26",20,,0.058,9
"24,23,28,25,30,26",13,24,0.166,10
"30,32,31,29,28,27",17,27,0.043,10
"28,17,27,34,24,23",3,17,0.142,10
"38,32,34,36,37,35",18,"38,37",0.157,11
"30,29,31",4,30,0.098,11
"32,28,31,30,27,29",18,28,0.192,11
20,10,,0.075,11
"17,28,30,29,25,24",4,,0.158,11
"37,36,38,39,35,32",14,"32,35",0.015,11
"30,29,31,26,33,28",5,"31,28",0.084,12
"31,28,32,29,27,30",15,27,0.042,12
"25,26,24,21,22",13,,0.118,12
"37,34,40,36,38,33",12,,0.083,12
"26,24,23,20,22,21",19,"20,24",0.094,12
"27,31,28",4,"28,27",0.037,12
"35,37,42,34,43,39",17,,0.154,12
"23,24,25,28,26,19",1,,0.106,12
"29,25,30,26,32,36",19,"25,30",0.043,12
"38,37,39,36,34,40",12,36,0.155,13
"37,41,39,36,38,35",14,,0.083,13
"21,17,23,24,25,26",1,"17,21",0.124,14
"37,34,36,35,33,38",3,33,0.199,14
"41,40,37",7,,0.142,15
"31,26,33,32,30,28",1,,0.089,17
"34,38,37,40,42",3,"34,38",0.081,19
"28,26,23,32,24,18",7,"26,23",0.01,24
"29,27,33,35,30,36",15,,0.062,24
"41,38,36,35,37,39",8,"37,39",0.035,25
"38,37,34,35,39,36",12,"39,36",0.122,25
"36,38,35,37,34,33",20,"34,38",0.06,26
16,10,,0.001,26
"20,19,21",12,"20,21",0.14,26
"18,22,16,19,20,17",12,"16,18",0.123,27
"18,16,14,15,19",10,18,0.191,27
"22,21,20,23",1,,0.114,27
"20,19",6,20,0.096,27
"17,18,22,20,19",5,"19,17",0.093,27
"16,15",1,,0.182,28
"15,19,14",17,"19,15",0.035,28
"21,20",10,"20,21",0.077,28
"19,15,18,17,22",9,19,0.055,28
"18,17,19,16,15,13",1,,0.18,28
"18,19,15",2,"18,19",0.168,28
"18,17,19,20",16,18,0.039,28
"12,13,14,15,16",20,,0.111,28
"21,22,20,17",11,,0.003,29
"18,17,19,16",20,,0.196,30
17,2,17,0.02,30
"21,20",14,,0.181,31
"20,16,18,19,17",11,"16,20",0.078,31
"21,20,19,23",11,,0.146,31
21,15,21,0.051,31
"16,14,21,15,17",15,"14,17",0.016,31
"16,15,12,14,20",17,"14,16",0.2,32
"18,16,19",3,"18,19",0.047,32
"22,21,20",4,"22,21",0.01,32
"18,17,21,15,19",7,,0.072,32
"21,20",4,,0.081,33
"21,20,22",14,"21,20",0.132,33
"21,20",18,"21,20",0.016,33
"21,20,23,22",5,,0.156,34
"18,16,17,15,19",4,,0.028,34
"18,20,16,17,19",4,16,0.15,34
"18,12,16,15,14,21",3,"18,12",0.014,35
"18,19,17",14,,0.134,35
"21,19,20",2,"20,21",0.104,37
"15,19",7,,0.167,38
"15,18,14,16",1,15,0.137,43
"15,18,13",14,13,0.129,45
"13,12,16,14,17",13,,0.078,45
"17,20,19,21,15,22",6,"19,15",0.09,45
"21,19,22,20",7,22,0.084,45
"16,17,19,18",2,"19,16",0.106,46
"15,16,18,14",20,"18,16",0.174,46
"14,15,17,16,13,18",4,"15,13",0.124,48
"15,12,20,17",15,,0.187,48
"21,20,22",10,,0.002,48
"18,17,15,23",9,"23,18",0.138,48
"15,13",15,,0.004,48
"28,27,26,31,29",12,,0.112,49
"21,20,19",7,20,0.141,49
"18,19,16,17",18,18,0.014,49
"21,20",10,21,0.19,49
"16,15,17,12",18,17,0.076,49
"21,20,22",11,"22,21",0.18,49
"29,12,17,19,28,20",15,"20,19",0.058,50
"14,21,17,19,15,18",5,,0.137,50
"24,23,22,25,20,27",4,,0.159,50
"28,27,29,24,30",19,,0.1,50
"19,25,16",13,"19,16",0.002,50
"29,27,28,26",4,,0.153,50
"27,25,28,26,29,24",4,24,0.187,50
"27,28,26,30",2,,0.159,50
"15,17,21,18,20,14",20,,0.158,50
"20,18,19,12,21,17",4,18,0.048,51
"23,22,25,21,24,26",10,21,0.063,51
"23,22,18,20,21,24",13,,0.062,51
